timestamp,fsr_left,fsr_right
2756,0,710
2761,0,710
2766,0,710
2771,0,710
2776,0,710
2781,0,710
2786,0,710
2791,0,709
2796,0,709
2801,0,710
2806,0,710
2811,0,709
2816,0,710
2821,0,710
2826,0,711
2831,0,710
2836,0,710
2841,0,709
2846,0,710
2851,0,710
2856,0,709
2861,0,710
2866,0,710
2871,0,710
2876,0,709
2881,0,709
2886,0,709
2891,0,710
2896,0,710
2902,0,710
2907,0,710
2912,0,709
2917,0,709
2922,0,709
2927,0,709
2932,0,612
2937,0,460
2942,0,638
2947,0,642
2952,0,484
2957,0,628
2962,0,490
2967,0,606
2972,0,523
2977,0,689
2982,0,604
2987,0,612
2992,0,628
2997,0,653
3002,0,666
3007,252,681
3012,626,674
3017,679,666
3022,533,634
3027,657,774
3032,758,738
3037,738,643
3042,873,765
3047,747,655
3052,903,777
3057,804,663
3062,1001,800
3067,832,668
3072,824,671
3077,1004,832
3082,821,696
3087,1008,844
3092,825,699
3097,1001,846
3102,801,695
3107,1006,849
3112,793,666
3117,811,671
3122,1012,818
3127,796,660
3132,1007,822
3137,804,670
3142,1002,818
3147,809,680
3152,1001,821
3158,797,662
3163,1008,817
3168,827,650
3173,1018,779
3178,817,631
3183,1017,801
3188,804,635
3193,1020,792
3198,804,648
3203,790,647
3208,1014,793
3213,813,656
3218,1019,775
3223,812,638
3228,983,759
3233,816,676
3238,1011,743
3243,1008,748
3248,825,663
3253,990,719
3258,834,817
3263,952,700
3268,832,868
3273,943,735
3278,826,836
3283,893,679
3288,898,704
3293,1023,815
3298,883,699
3303,1023,806
3308,863,718
3313,1011,855
3318,863,701
3323,1023,821
3328,1023,803
3333,855,642
3338,1023,770
3343,861,640
3348,1018,747
3353,835,622
3358,1022,733
3363,818,601
3368,1023,785
3373,1020,794
3378,853,685
3383,1016,824
3388,825,677
3393,1013,837
3398,801,674
3403,1016,857
3408,811,695
3414,1018,825
3419,848,683
3424,1020,777
3429,827,608
3434,987,719
3439,803,639
3444,808,662
3449,775,647
3454,794,635
3459,846,612
3464,854,593
3469,845,584
3474,831,574
3479,1015,669
3484,868,582
3489,1023,648
3494,870,597
3499,828,599
3504,1003,640
3509,823,564
3514,966,599
3519,826,619
3524,935,485
3529,823,624
3534,881,471
3539,796,489
3544,849,491
3549,808,470
3554,812,429
3559,814,487
3564,824,468
3569,804,406
3574,831,422
3579,844,499
3584,846,544
3589,836,526
3594,863,568
3599,839,558
3604,867,572
3609,848,581
3614,830,569
3619,975,671
3624,836,588
3629,859,586
3634,1004,681
3639,831,600
3644,1010,729
3649,828,620
3654,1010,779
3659,845,672
3664,1014,782
3670,844,679
3675,1018,806
3680,847,683
3685,1023,817
3690,832,662
3695,1023,815
3700,848,677
3705,1014,813
3710,819,670
3715,818,670
3720,1017,827
3725,808,669
3730,1017,811
3735,819,690
3740,1015,791
3745,832,680
3750,1013,773
3755,831,674
3760,828,668
3765,993,743
3770,817,689
3775,965,729
3780,806,652
3785,943,722
3790,822,846
3795,911,705
3800,891,683
3805,877,819
3810,0,694
3815,0,813
3820,0,672
3825,0,797
3830,0,669
3835,0,796
3840,0,804
3845,0,677
3850,0,801
3855,0,644
3860,0,782
3865,0,652
3870,0,786
3875,0,645
3880,0,793
3885,0,801
3890,0,661
3895,0,815
3900,0,668
3905,0,804
3910,0,653
3915,0,802
3920,0,628
3926,0,789
3931,0,646
3936,0,784
3941,0,668
3946,0,787
3951,0,640
3956,0,784
3961,0,638
3966,0,784
3971,0,796
3976,0,642
3981,0,794
3986,0,648
3991,0,787
3996,0,651
4001,0,770
4006,0,653
4011,0,652
4016,0,743
4021,0,634
4026,0,714
4031,0,640
4036,0,675
4041,0,769
4046,0,650
4051,0,757
4056,0,734
4061,0,641
4066,0,778
4071,0,660
4076,0,786
4081,0,676
4086,0,811
4091,0,684
4096,0,680
4101,0,812
4106,0,677
4111,0,814
4116,0,692
4121,0,820
4126,0,687
4131,0,829
4136,0,694
4141,0,695
4146,0,826
4151,0,713
4156,0,844
4161,0,699
4166,0,818
4171,0,682
4176,0,815
4182,0,703
4187,0,820
4192,0,677
4197,0,805
4202,0,685
4207,0,812
4212,0,666
4217,0,805
4222,0,680
4227,0,673
4232,0,808
4237,0,662
4242,0,816
4247,0,662
4252,0,801
4257,0,660
4262,0,804
4267,0,804
4272,0,672
4277,0,770
4282,0,670
4287,0,761
4292,0,682
4297,0,736
4302,0,840
4307,0,722
4312,0,723
4317,0,855
4322,0,716
4327,0,838
4332,0,703
4337,0,831
4342,0,701
4347,0,826
4352,0,683
4357,0,681
4362,0,686
4367,0,652
4372,0,683
4377,798,672
4382,799,643
4387,811,650
4392,856,667
4397,831,655
4402,800,670
4407,847,670
4412,850,662
4417,860,653
4422,890,657
4427,1023,770
4432,920,709
4438,1023,845
4443,858,710
4448,874,755
4453,860,784
4458,857,782
4463,853,792
4468,1023,928
4473,912,815
4478,1023,885
4483,1023,866
4488,873,703
4493,1023,839
4498,897,713
4503,871,694
4508,860,636
4513,1020,609
4518,854,426
4523,847,448
4528,1019,649
4533,861,611
4538,863,691
4543,865,732
4548,1023,778
4553,878,727
4558,876,712
4563,838,696
4568,871,724
4573,864,713
4578,862,717
4583,931,720
4588,896,805
4593,906,676
4598,1023,792
4603,901,693
4608,868,676
4613,1023,801
4618,896,728
4623,1023,833
4628,861,696
4633,1019,845
4638,873,730
4643,1017,840
4648,874,718
4653,871,730
4658,1014,844
4663,873,740
4668,1018,841
4673,851,727
4678,1023,854
4683,848,711
4688,1019,847
4694,865,736
4699,1018,851
4704,852,724
4709,1021,865
4714,839,708
4719,1023,861
4724,825,700
4729,1019,842
4734,823,704
4739,840,718
4744,1009,842
4749,828,720
4754,1010,852
4759,833,715
4764,1006,845
4769,837,718
4774,1007,843
4779,1009,841
4784,836,701
4789,1007,812
4794,834,707
4799,1012,786
4804,833,698
4809,992,766
4814,816,696
4819,957,760
4824,937,764
4829,836,868
4834,928,752
4839,814,853
4844,912,706
4849,890,828
4854,897,715
4859,1023,804
4864,1013,798
4869,868,682
4874,1011,788
4879,879,684
4884,1002,799
4889,847,695
4894,991,811
4899,846,692
4904,1000,808
4909,993,810
4914,858,724
4919,991,844
4924,853,737
4929,1002,855
4934,858,731
4939,1003,862
4944,860,792
4950,813,790
4955,839,816
4960,851,798
4965,861,787
4970,866,789
4975,881,736
4980,1023,840
4985,849,710
4990,1023,861
4995,1023,865
5000,852,732
5005,1023,871
5010,860,734
5015,1023,854
5020,855,722
5025,1023,848
5030,843,713
5035,834,703
5040,1021,847
5045,835,727
5050,1015,834
5055,838,726
5060,1020,794
5065,843,727
5070,1008,798
5075,828,725
5080,833,716
5085,943,768
5090,822,910
5095,926,756
5100,821,881
5105,905,745
5110,855,877
5115,889,753
5120,885,742
5125,1023,864
5130,880,741
5135,1014,849
5140,860,719
5145,1004,865
5150,843,737
5155,1000,866
5160,862,729
5165,842,722
5170,1013,856
5175,810,696
5180,1006,860
5185,824,705
5190,997,852
5195,813,703
5200,996,868
5206,817,716
5211,994,856
5216,798,699
5221,994,864
5226,813,738
5231,1000,851
5236,810,697
5241,815,696
5246,818,694
5251,817,683
5256,994,825
5261,811,688
5266,994,817
5271,819,687
5276,992,838
5281,802,689
5286,983,821
5291,993,826
5296,797,660
5301,810,662
5306,786,666
5311,808,695
5316,825,699
5321,801,680
5326,827,688
5331,990,739
5336,977,736
5341,813,682
5346,949,727
5351,826,861
5356,937,723
5361,816,834
5366,907,708
5371,794,658
5376,971,836
5381,860,708
5386,1019,822
5391,862,708
5396,995,826
5401,854,701
5406,1003,822
5411,841,687
5416,992,796
5421,782,641
5426,788,665
5431,963,800
5436,815,676
5441,987,811
5446,819,673
5451,1001,798
5456,792,699
5462,1002,804
5467,807,658
5472,989,798
5477,794,657
5482,953,764
5487,798,675
5492,965,804
5497,768,689
5502,989,806
5507,812,678
5512,845,675
5517,1004,798
5522,834,678
5527,1003,786
5532,818,653
5537,952,803
5542,812,669
5547,835,680
5552,1001,796
5557,804,655
5562,989,786
5567,792,676
5572,748,695
5577,732,661
5582,944,729
5587,800,648
5592,791,668
5597,919,735
5602,769,686
5607,867,729
5612,778,843
5617,897,707
5622,809,798
5627,846,690
5632,832,701
5637,899,781
5642,809,697
5647,943,801
5652,827,687
5657,944,786
5662,812,680
5667,923,778
5672,732,633
5677,789,688
5682,903,787
5687,764,662
5692,905,790
5697,760,679
5702,903,781
5707,756,680
5712,899,816
5718,744,672
5723,894,775
5728,737,669
5733,862,791
5738,697,653
5743,802,786
5748,642,684
5753,837,790
5758,750,668
5763,766,668
5768,924,795
5773,812,686
5778,980,797
5783,767,650
5788,910,800
5793,707,640
5798,874,794
5803,855,797
5808,723,687
5813,875,816
5818,695,657
5823,882,814
5828,747,688
