timestamp,fsr_left,fsr_right,f_l,f_r,p_sum,z_score,status
2475,14.0,908.0,14.186220116490839,908.9200055686093,923.1062256851002,-3.279966357004875,Danger
2480,12.0,908.0,14.408253220201766,909.2581853832038,923.6664386034056,-3.276604994798928,Danger
2485,14.0,909.0,14.652782363426484,909.6865009408631,924.3392833042896,-3.272567824869208,Danger
2490,14.0,910.0,14.915995295353586,910.1850731558724,925.101068451226,-3.2679969988166606,Danger
2495,18.0,911.0,15.188675065132,910.7273905926693,925.9160656578013,-3.2631068923613835,Danger
2500,16.0,912.0,15.458629013830729,911.2848594673752,926.743488481206,-3.258142230326556,Danger
2505,16.0,913.0,15.715553052045907,911.8315528419398,927.5471058939858,-3.253320404354513,Danger
2510,16.0,913.0,15.953398291346666,912.348165049711,928.3015633410577,-3.2487935456089954,Danger
2515,15.0,913.0,16.169074019181377,912.823525662141,928.9925996813224,-3.244647223092677,Danger
2520,16.0,913.0,16.360069980931268,913.2526018526071,929.6126718335383,-3.2409266964334136,Danger
2525,17.0,914.0,16.52229881764921,913.6329982872107,930.15529710486,-3.2376708627683675,Danger
2530,16.0,914.0,16.648823666526212,913.9631672594921,930.6119909260184,-3.234930630795897,Danger
2535,18.0,914.0,16.7314051332753,914.2423621766757,930.973767309951,-3.2327599177969293,Danger
2540,18.0,915.0,16.76555854723968,914.4704635255637,931.2360220728034,-3.2311863495706765,Danger
2545,18.0,915.0,16.756034496995785,914.6483145992262,931.404349096222,-3.2301763619815467,Danger
2550,16.0,915.0,16.71833794727022,914.7791953910968,931.497533338367,-3.2296172424405625,Danger
2555,15.0,914.0,16.674343813101153,914.869532076269,931.5438758893702,-3.229339180128218,Danger
2560,16.0,915.0,16.645019500095145,914.9281766131211,931.5731961132162,-3.2291632543523465,Danger
2565,17.0,915.0,16.64573095111268,914.964824320782,931.6105552718947,-3.22893909375211,Danger
2570,15.0,914.0,16.68520262147461,914.9874883228686,931.6726909443431,-3.2285662703234017,Danger
2575,18.0,914.0,16.76546642613605,915.0008326861879,931.766299112324,-3.2280046071633115,Danger
2580,16.0,915.0,16.881454341434242,915.0071786896285,931.8886330310628,-3.227270585155754,Danger
2585,16.0,916.0,17.020845158496673,915.0082455499881,932.0290907084848,-3.2264278178560466,Danger
2590,18.0,915.0,17.165474941487158,915.0057068101423,932.1711817516294,-3.225575250115062,Danger
2595,17.0,915.0,17.29442807404653,915.0011711841486,932.2955992581951,-3.224828726265535,Danger
2600,19.0,915.0,17.387718326966674,914.9962000091097,932.3839183360764,-3.224298798445677,Danger
2605,19.0,915.0,17.430122992985705,914.9923450286443,932.42246802163,-3.224067494504198,Danger
2610,18.0,914.0,17.415351905850148,914.9911906072449,932.406542513095,-3.2241630499631153,Danger
2615,20.0,914.0,17.34942575775152,914.9943845490412,932.3438103067928,-3.224539452685134,Danger
2620,16.0,915.0,17.25016554618905,915.0036414235817,932.2538069697707,-3.2250794863144727,Danger
2625,16.0,915.0,17.141477350726586,915.0207018012172,932.1621791519439,-3.225629267074239,Danger
2630,17.0,915.0,17.04542633933604,915.0472303506828,932.0926566900188,-3.226046412356583,Danger
2635,16.0,915.0,16.976301583114115,915.084635797441,932.0609373805552,-3.2262367330088666,Danger
2640,16.0,915.0,16.93899508652756,915.1337968982228,932.0727919847504,-3.22616560359145,Danger
2646,17.0,915.0,16.93155940774378,915.1946816354225,932.1262410431663,-3.225844901160228,Danger
2651,18.0,915.0,16.94936620402437,915.2658527049304,932.2152189089547,-3.225311020513327,Danger
2656,18.0,915.0,16.98834880316492,915.3438621075372,932.3322109107022,-3.2246090508153387,Danger
2661,17.0,915.0,17.047987951984926,915.4225523523784,932.4705403043633,-3.223779053539962,Danger
2666,21.0,916.0,17.134066640169145,915.492931376056,932.6269980162252,-3.2228402836146413,Danger
2671,17.0,916.0,17.25804089879816,915.5449415514485,932.8029824502466,-3.221784350404204,Danger
2676,17.0,916.0,17.43297154905266,915.5705754736886,933.0035470227413,-3.220580932646765,Danger
2681,17.0,916.0,17.669695453891165,915.565908477609,933.2356039315002,-3.219188556110553,Danger
2686,17.0,916.0,17.974381900167078,915.531489340466,933.505871240633,-3.2175669113952363,Danger
2691,18.0,915.0,18.346748468599227,915.4723844816298,933.819132950229,-3.2156872937770076,Danger
2696,18.0,916.0,18.779512183783556,915.3978699149087,934.1773820986923,-3.2135377447241225,Danger
2701,19.0,915.0,19.259081547374496,915.3194637373119,934.5785452846865,-3.2111307049580686,Danger
2706,19.0,915.0,19.766301469879142,915.2478446082675,935.0141460781467,-3.2085170343407485,Danger
2711,19.0,916.0,20.276126328553886,915.1910713969378,935.4671977254917,-3.205798655961803,Danger
2716,23.0,915.0,20.757673326609968,915.1546343962005,935.9123077228105,-3.203127928683677,Danger
2721,23.0,915.0,21.179939046581328,915.1419989687062,936.3219380152875,-3.2006700849986216,Danger
2726,24.0,915.0,21.52220340245465,915.1549547518025,936.6771581542572,-3.198538710460641,Danger
2731,21.0,915.0,21.77931832216214,915.193733794946,936.9730521171081,-3.1967633019486357,Danger
2736,22.0,915.0,21.958289685078253,915.2568790273801,937.2151687124584,-3.1953105657719956,Danger
2741,22.0,915.0,22.0718815507989,915.3408613828929,937.4127429336918,-3.1941250905742224,Danger
2746,22.0,915.0,22.134235507058083,915.4394621694202,937.5736976764782,-3.1931593377834675,Danger
2751,24.0,917.0,22.159027633932705,915.5435881944968,937.7026158284295,-3.1923858093811943,Danger
2756,21.0,916.0,22.158772273911197,915.6428409372155,937.8016132111267,-3.1917918101180347,Danger
2761,24.0,916.0,22.144509604852033,915.7282944771781,937.8728040820301,-3.191364654129581,Danger
2766,21.0,916.0,22.1251237716307,915.794057264713,937.9191810363437,-3.1910863853921727,Danger
2771,22.0,916.0,22.105555024458585,915.8370707969402,937.9426258213988,-3.190945713137329,Danger
2776,21.0,916.0,22.085712143395188,915.8564632813042,937.9421754246994,-3.190948415585619,Danger
2781,22.0,916.0,22.061927589945707,915.8531212070543,937.915048797,-3.1911111794529696,Danger
2786,24.0,916.0,22.029062303174495,915.8294897523882,937.8585520555627,-3.1914501684430867,Danger
2791,24.0,917.0,21.9813997752638,915.7895941113248,937.7709938865886,-3.1919755306944633,Danger
2796,21.0,916.0,21.914263298387457,915.7392570289201,937.6535203273075,-3.192680389810458,Danger
2801,21.0,916.0,21.82766355370359,915.6864709477015,937.5141345014051,-3.1935167258389994,Danger
2806,24.0,915.0,21.726974104315026,915.6412354097275,937.3682095140425,-3.194392297824929,Danger
2811,20.0,915.0,21.617486820597296,915.613522323801,937.2310091443983,-3.1952155207855117,Danger
2816,21.0,915.0,21.499738384353183,915.6099076097074,937.1096459940607,-3.1959437180358954,Danger
2821,24.0,915.0,21.370609281487173,915.6313013984193,937.0019106799065,-3.1965901462088464,Danger
2826,22.0,916.0,21.22641099501607,915.6729798253962,936.8993908204122,-3.197205280865336,Danger
2831,19.0,917.0,21.065461683259407,915.7269090990234,936.7923707822828,-3.1978474172739997,Danger
2836,22.0,916.0,20.890803392650675,915.7851398981074,936.6759432907581,-3.1985459998253054,Danger
2841,21.0,916.0,20.7105484851603,915.8418202865707,936.552368771731,-3.1992874656221533,Danger
2846,20.0,916.0,20.533936248078216,915.8932681133278,936.4272043614061,-3.2000384710071565,Danger
2851,18.0,916.0,20.366811255729726,915.9374192032161,936.3042304589459,-3.2007763330137986,Danger
2856,20.0,916.0,20.210226622498737,915.9733200592085,936.1835466817072,-3.2015004539228777,Danger
2861,23.0,915.0,20.06149147146932,916.0006883985253,936.0621798699947,-3.2022286731420646,Danger
2866,18.0,916.0,19.915760072604343,916.0195533280167,935.9353134006211,-3.2029898911386865,Danger
2871,20.0,917.0,19.7675528385365,916.029979809555,935.7975326480915,-3.203816596484327,Danger
2876,19.0,917.0,19.61225028476212,916.0318785088111,935.6441287935733,-3.2047370428038873,Danger
2881,22.0,916.0,19.447607575104556,916.0249013304275,935.4725089055321,-3.2057667880785865,Danger
2886,21.0,916.0,19.275328515141926,916.0084240640739,935.2837525792158,-3.2068993545737188,Danger
2891,20.0,916.0,19.10271366280269,915.981619731333,935.0843333941357,-3.2080958998335047,Danger
2896,18.0,916.0,18.943099333811727,915.9436285453796,934.8867278791913,-3.2092815627982754,Danger
2902,17.0,915.0,18.812496260459785,915.8938319496627,934.7063282101225,-3.210363988086517,Danger
2907,18.0,916.0,18.723568407463254,915.8322380082825,934.5558064157458,-3.2112671416095018,Danger
2912,18.0,916.0,18.681852278726087,915.7599824332059,934.441834711932,-3.2119509890632627,Danger
2917,19.0,916.0,18.68599498710641,915.6799426464333,934.3659376335397,-3.21240638300816,Danger
2922,19.0,916.0,18.730696393268527,915.5974503598222,934.3281467530908,-3.2126331340042897,Danger
2927,20.0,915.0,18.810467445063654,915.5204412408908,934.3309086859545,-3.2126165619895435,Danger
2932,18.0,915.0,18.921723567731846,915.4577294761384,934.3794530438703,-3.2123252885028415,Danger
2937,19.0,915.0,19.062628912085835,915.4159649549373,934.4785938670232,-3.2117304285752613,Danger
2942,18.0,915.0,19.23198609956561,915.3977152644405,934.6297013640061,-3.2108237607480894,Danger
2947,20.0,915.0,19.427824415988248,915.4012441252781,934.8290685412663,-3.2096275275430854,Danger
2952,20.0,916.0,19.64633449848931,915.4213326538329,935.0676671523222,-3.208195899804081,Danger
2957,18.0,916.0,19.882432491545984,915.4517856832751,935.3342181748211,-3.206596553370417,Danger
2962,20.0,916.0,20.131360271520908,915.48903415449,935.6203944260109,-3.204879452597556,Danger
2967,18.0,915.0,20.38884927149732,915.5337333246905,935.9225825961878,-3.2030662778900005,Danger
2972,20.0,915.0,20.64926606667479,915.5884979864326,936.2377640531074,-3.2011751414975915,Danger
2977,22.0,915.0,20.903678681084568,915.6536661774572,936.5573448585418,-3.199257608348976,Danger
2982,22.0,916.0,21.14042560196601,915.7248597426945,936.8652853446606,-3.1974099188761023,Danger
2987,21.0,916.0,21.348903408266672,915.7942372995325,937.1431407077991,-3.195742744689547,Danger
2992,24.0,916.0,21.523526833060608,915.8535906773957,937.3771175104563,-3.1943388484996857,Danger
2997,22.0,917.0,21.664803565314,915.8962036896431,937.5610072549571,-3.193235482231203,Danger
3002,21.0,917.0,21.778203477213975,915.9169175859008,937.6951210631148,-3.192430779106183,Danger
3007,22.0,916.0,21.87270953700048,915.9117282219968,937.7844377589972,-3.191894865427492,Danger
3012,23.0,916.0,21.959631551552807,915.8775977761599,937.8372293277126,-3.1915781080338754,Danger
3017,22.0,915.0,22.05159831773247,915.8125222496263,937.8641205673588,-3.191416756530431,Danger
3022,21.0,916.0,22.16161945055861,915.7158849794911,937.8775044300497,-3.191336451330838,Danger
3027,22.0,916.0,22.302094533678268,915.5891145500475,937.8912090837258,-3.191254221336836,Danger
3032,22.0,916.0,22.483643670720248,915.4366499976079,937.9202936683281,-3.1910797094320524,Danger
3037,21.0,916.0,22.713640552991933,915.2671940778907,937.9808346308827,-3.1907164545038045,Danger
3042,22.0,915.0,22.994348561305774,915.09457473061,938.0889232919158,-3.190067906196159,Danger
3047,26.0,915.0,23.32185286950532,914.9368650512127,938.258717920718,-3.189049112752846,Danger
3052,24.0,915.0,23.688286720134933,914.814255949701,938.5025426698359,-3.187586127395353,Danger
3057,26.0,914.0,24.086122277405416,914.748025915267,938.8341481926724,-3.1855964441243607,Danger
3062,22.0,915.0,24.509552482154486,914.7610387963394,939.270591278494,-3.1829777196255304,Danger
3067,23.0,914.0,24.95177491750796,914.8782951950583,939.8300701125662,-3.179620762035965,Danger
3072,28.0,915.0,25.400765355316807,915.1266757462382,940.527441101555,-3.1754364306695946,Danger
3077,24.0,915.0,25.836775160782203,915.533626009111,941.3704011698932,-3.1703785428161595,Danger
3082,27.0,915.0,26.235459496203614,916.1245191076046,942.3599786038081,-3.1644409286028314,Danger
3087,27.0,915.0,26.574303729397137,916.918433222923,943.4927369523201,-3.157644207255032,Danger
3092,25.0,915.0,26.834385068795545,917.9221098707449,944.7564949395404,-3.1500614682697266,Danger
3097,26.0,915.0,26.99768711094626,919.1219313896274,946.1196185005737,-3.141882520818901,Danger
3102,27.0,915.0,27.045831256040824,920.4738901679557,947.5197214239965,-3.133481691602992,Danger
3107,31.0,915.0,26.9604126601842,921.8917371005628,948.8521497607469,-3.1254869201385396,Danger
3112,28.0,915.0,26.723237285608,923.2338117192097,949.9570490048177,-3.118857357629282,Danger
3117,27.0,915.0,26.317901837318168,924.28948811995,950.6073899572681,-3.1149552135924057,Danger
3122,26.0,915.0,25.734778390342928,924.7667303085973,950.5015086989403,-3.115590517150092,Danger
3127,28.0,915.0,24.97828589766138,924.2829389540815,949.2612248517429,-3.1230324077463085,Danger
3132,28.0,915.0,24.07210662190674,922.3620741518614,946.4341807737682,-3.1399950996224546,Danger
3137,19.0,915.0,23.05661674331716,918.4419184986085,941.4985352419257,-3.1696097190119406,Danger
3142,19.0,915.0,21.97390352125557,911.8962339881414,933.870137509397,-3.215381258710846,Danger
3147,18.0,915.0,20.848213723910014,902.0773584486043,922.9255721725143,-3.2810503053925966,Danger
3152,20.0,914.0,19.67911720622464,888.385328600453,908.0644458066777,-3.3702193103756204,Danger
3158,20.0,915.0,18.450949411823537,870.3696989317084,888.820648343532,-3.4856850045391687,Danger
3163,21.0,915.0,17.14842733059071,847.8695811294522,865.0180084600429,-3.628504442456012,Danger
3168,21.0,915.0,15.771600142703413,821.1957320222435,836.9673321649469,-3.796812741084343,Danger
3173,13.0,785.0,14.34581086047233,791.27363672135,805.6194475818223,-3.9849047879311925,Danger
3178,5.0,580.0,12.919700530294325,759.5795990580611,772.4992995883555,-4.183630683180766,Danger
3183,14.0,784.0,11.551638920252172,727.9394599963026,739.4910989165547,-4.381684877575523,Danger
3188,9.0,584.0,10.294851705334342,698.3760897135932,708.6709414189276,-4.566610482124663,Danger
3193,9.0,781.0,9.189536147766386,672.8264229656708,682.0159591134371,-4.726544405806556,Danger
3198,5.0,583.0,8.26398493992918,652.6776620083662,660.9416469482953,-4.852993464929508,Danger
3203,3.0,583.0,7.538648041021765,638.5193021835026,646.0579502245245,-4.94229789547245,Danger
3208,8.0,771.0,7.024022878767653,630.2165012400127,637.2405241187803,-4.995203785174591,Danger
3213,4.0,582.0,6.713435543694195,627.0494499083777,633.7628854520719,-5.01607014294366,Danger
3218,8.0,748.0,6.580077063542209,627.8810368760888,634.4611139396311,-5.011880666456226,Danger
3223,4.0,580.0,6.582150182295813,631.4422214393054,638.0243716216012,-4.990500581651228,Danger
3228,9.0,715.0,6.66945268492938,636.5595965517003,643.2290492366297,-4.9592717290888535,Danger
3233,4.0,579.0,6.788640256700636,642.2135037710483,649.002144027749,-4.924632287533456,Danger
3238,10.0,687.0,6.8926786930196124,647.611160489919,654.5038391829387,-4.891621284825346,Danger
3243,9.0,677.0,6.951201311674751,652.2639381626136,659.2151394742883,-4.863352770796583,Danger
3248,4.0,578.0,6.95464601209067,655.9386523447013,662.8932983567919,-4.8412832614169785,Danger
3253,9.0,657.0,6.913714512083007,658.5678957609082,665.4816102729912,-4.8257529986043455,Danger
3258,5.0,784.0,6.855510485645603,660.1882456762188,667.0437561618644,-4.816379887097175,Danger
3263,8.0,641.0,6.815010561322653,660.8758900732146,667.6909006345372,-4.812496922422225,Danger
3268,6.0,869.0,6.825411725526587,660.7720757478738,667.5974874734004,-4.81305741551177,Danger
3273,6.0,627.0,6.9127117875525395,660.2924465269307,667.2051583144832,-4.815411449779783,Danger
3278,5.0,813.0,7.094216135051791,660.2366819031976,667.3308980382493,-4.814656992427154,Danger
3283,6.0,616.0,7.377572229577544,661.5339692920292,668.9115415216068,-4.8051728925565085,Danger
3288,5.0,612.0,7.758275888594921,664.8992879875374,672.6575638761323,-4.782696192084794,Danger
3293,14.0,770.0,8.214956056112106,670.6639372870503,678.8788933431624,-4.745367274707311,Danger
3298,4.0,603.0,8.7037648935742,678.6871798412856,687.3909447348598,-4.6942936794577035,Danger
3303,13.0,769.0,9.157776495165011,688.3599467844808,697.5177232796458,-4.633531477166103,Danger
3308,5.0,596.0,9.495611821078404,698.7957072189389,708.2913190400174,-4.568888273791553,Danger
3313,13.0,772.0,9.629228700232224,709.0067645516713,718.6359932519035,-4.506818664554669,Danger
3318,5.0,591.0,9.464738744924318,717.9897415630576,727.4544803079818,-4.453906408990122,Danger
3323,11.0,772.0,8.906566370131674,724.9429573783369,733.8495237484686,-4.415535181508852,Danger
3328,10.0,772.0,7.865873725006863,729.5045803727221,737.370454097729,-4.394409067099394,Danger
3333,6.0,586.0,6.267881927531269,731.7964263009874,738.0643082285186,-4.390245837413917,Danger
3338,13.0,772.0,4.062090145969204,732.3780739444976,736.4401640904669,-4.399990947789401,Danger
3343,7.0,582.0,1.2367224533620795,732.1002410910745,733.3369635444366,-4.418610620224756,Danger
3348,13.0,770.0,-2.1659354338879413,731.7399560212343,729.5740205873464,-4.441188846870009,Danger
3353,7.0,580.0,-6.030752629412205,731.6447480790177,725.6139954496056,-4.46494959639515,Danger
3358,8.0,770.0,-10.141753824793698,731.6100036557582,721.4682498309645,-4.489824696883951,Danger
3363,2.0,579.0,-14.144945874422685,730.9916388305705,716.8466929561479,-4.5175547368456055,Danger
3368,9.0,771.0,-17.5068460208104,729.0618696078781,711.5550235870677,-4.549305553084188,Danger
3373,10.0,770.0,-19.475626858176366,725.3737913923702,705.8981645341938,-4.583247562636946,Danger
3378,3.0,577.0,-19.052957150335214,719.9012772356642,700.848320085329,-4.613547392793795,Danger
3383,7.0,770.0,-14.982987494938534,713.076219797262,698.0932323023234,-4.630078336021373,Danger
3388,4.0,576.0,-5.767323960943218,705.720048081408,699.9527241204647,-4.618921103984175,Danger
3393,10.0,770.0,10.280191128122954,698.7441412969488,709.0243324250717,-4.564490082660174,Danger
3398,3.0,575.0,34.926605173412426,692.8545054974228,727.7811106708352,-4.451946577431201,Danger
3403,10.0,770.0,69.8488613855875,688.495152106897,758.3440134924845,-4.268564539831126,Danger
3408,3.0,576.0,116.380506940793,685.9032405780624,802.2837475188554,-4.0049194926187415,Danger
3414,9.0,770.0,175.15547252189853,685.1504925003551,860.3059650222536,-3.6567774154757657,Danger
3419,3.0,575.0,245.63981247588882,686.1670246442864,931.8068371201751,-3.227761372987442,Danger
