timestamp,fsr_left,fsr_right,f_l,f_r,p_sum,z_score,status
2249,0,0,3.32356611018341e-14,-7.380632159102904e-19,3.323492303861819e-14,-8.818743271465298,Danger
2254,0,0,3.895200973299361e-14,-1.0612935800080984e-18,3.8950948439413605e-14,-8.818743271465298,Danger
2259,0,0,4.298598903127605e-14,-1.4323427819255606e-18,4.2984556688494123e-14,-8.818743271465298,Danger
2264,0,0,4.389152357263572e-14,-1.8314751327765005e-18,4.3889692097502944e-14,-8.818743271465298,Danger
2269,0,0,3.9805740105281054e-14,-2.2244010048511546e-18,3.9803515704276206e-14,-8.818743271465298,Danger
2274,0,0,2.8449228183960414e-14,-2.5584331622483175e-18,2.8446669750798166e-14,-8.818743271465298,Danger
2279,0,0,7.17862055247331e-15,-2.758798103931039e-18,7.17586175436938e-15,-8.818743271465298,Danger
2284,0,0,-2.6885835176226564e-14,-2.7256511316199353e-18,-2.6888560827358185e-14,-8.818743271465298,Danger
2289,0,0,-7.663175704608758e-14,-2.3325625528009468e-18,-7.663408960864038e-14,-8.818743271465298,Danger
2294,0,0,-1.4459733430117964e-13,-1.427487301287238e-18,-1.4459876178848094e-13,-8.818743271465298,Danger
2299,0,0,-2.324579994961703e-13,1.625147307376189e-19,-2.324578369814396e-13,-8.818743271465298,Danger
2304,0,0,-3.4033410980488797e-13,2.62130147632336e-18,-3.4033148850341166e-13,-8.818743271465298,Danger
2309,0,0,-4.659062619944747e-13,6.126724616311095e-18,-4.659001352698583e-13,-8.8187432714653,Danger
2314,0,0,-6.033414809749812e-13,1.0824993756494834e-17,-6.033306559812248e-13,-8.818743271465301,Danger
2319,0,0,-7.420590229334273e-13,1.679466824174125e-17,-7.420422282651855e-13,-8.818743271465301,Danger
2324,0,0,-8.654006955625378e-13,2.3998986566019693e-17,-8.653766965759718e-13,-8.818743271465303,Danger
2329,0,0,-9.493188517083792e-13,3.222598272908339e-17,-9.4928662572565e-13,-8.818743271465303,Danger
2334,0,0,-9.612562768927055e-13,4.1017060728028024e-17,-9.612152598319775e-13,-8.818743271465303,Danger
2339,0,0,-8.59465580557415e-13,4.9586519399178174e-17,-8.594159940380159e-13,-8.818743271465303,Danger
2344,0,0,-5.930991154056249e-13,5.673704701845762e-17,-5.930423783586065e-13,-8.818743271465301,Danger
2349,0,0,-1.0348904679203329e-13,6.077951677211189e-17,-1.0342826727526118e-13,-8.818743271465298,Danger
2354,0,0,6.728772242799888e-13,5.946953431616892e-17,6.72936693814305e-13,-8.818743271465292,Danger
2359,0,0,1.7991109215741016e-12,4.997805314688744e-17,1.7991608996272484e-12,-8.818743271465285,Danger
2364,0,0,3.3297923493495996e-12,2.8918789367254464e-17,3.329821268138967e-12,-8.818743271465276,Danger
2369,0,0,5.2993638008840565e-12,-7.539235391832226e-18,5.299356261648665e-12,-8.818743271465266,Danger
2374,0,0,7.706554113901256e-12,-6.344051534490784e-17,7.706490673385912e-12,-8.81874327146525,Danger
2379,0,0,1.049456666688167e-11,-1.4265586089772508e-16,1.0494424011020772e-11,-8.818743271465234,Danger
2384,0,0,1.352714328412207e-11,-2.4830042914945183e-16,1.3526894983692921e-11,-8.818743271465216,Danger
2390,0,0,1.656119597958438e-11,-3.8192096330742756e-16,1.6560814058621072e-11,-8.818743271465198,Danger
2395,0,0,1.9217515302475357e-11,-5.424249845167468e-16,1.921697287749084e-11,-8.81874327146518,Danger
2400,0,0,2.0952148676924962e-11,-7.247417597171499e-16,2.0951423935165245e-11,-8.818743271465172,Danger
2405,0,0,2.1032408450945225e-11,-9.182327752311225e-16,2.1031490218169993e-11,-8.818743271465172,Danger
2410,0,0,1.8523103770210447e-11,-1.1049107364075396e-15,1.852199885947404e-11,-8.818743271465186,Danger
2415,0,0,1.2290438061720587e-11,-1.2575831016015107e-15,1.2289180478618984e-11,-8.818743271465223,Danger
2420,0,0,1.0329626801098763e-12,-1.3381104840149678e-15,1.0316245696258613e-12,-8.81874327146529,Danger
2425,0,0,-1.6649160425780624e-11,-1.296062302870312e-15,-1.6650456488083494e-11,-8.818743271465397,Danger
2430,0,0,-4.2133839942914516e-11,-1.0681602171007933e-15,-4.2134908103131616e-11,-8.81874327146555,Danger
2435,0,0,-7.659220008543015e-11,-5.790195888513104e-16,-7.6592779105019e-11,-8.818743271465756,Danger
2440,0,0,-1.2072625426344247e-10,2.561780286031704e-16,-1.2072599808541388e-10,-8.81874327146602,Danger
2445,0,0,-1.7441864313963336e-10,1.5263362821092856e-15,-1.7441711680335126e-10,-8.818743271466344,Danger
2450,0,0,-2.3628913542974715e-10,3.3155927308761415e-15,-2.3628581983701627e-10,-8.818743271466715,Danger
2455,0,0,-3.031613036594526e-10,5.6901148375421796e-15,-3.0315561354461503e-10,-8.818743271467115,Danger
2460,0,0,-3.6945594639659496e-10,8.679763052832087e-15,-3.6944726663354214e-10,-8.818743271467515,Danger
2465,0,0,-4.2654627087389954e-10,1.2254047453286923e-14,-4.2653401682644625e-10,-8.818743271467856,Danger
2470,0,0,-4.6213421971453937e-10,1.629219843319488e-14,-4.6211792751610616e-10,-8.818743271468069,Danger
2475,0,0,-4.5973788484170306e-10,2.054780882786256e-14,-4.597173370328752e-10,-8.818743271468056,Danger
2480,0,0,-3.9841633408668007e-10,2.4609440577625227e-14,-3.9839172464610245e-10,-8.818743271467687,Danger
2485,0,0,-2.528990806712694e-10,2.7859873546526664e-14,-2.5287122079772283e-10,-8.818743271466815,Danger
2490,0,0,5.66974208319153e-12,2.9438341529837563e-14,5.6991804247213676e-12,-8.818743271465262,Danger
2495,0,0,4.081219659050177e-10,2.8212156094526678e-14,4.0815017806111223e-10,-8.818743271462848,Danger
2500,0,0,9.845084736807696e-10,2.2766522296418756e-14,9.84531240203066e-10,-8.81874327145939,Danger
2505,0,0,1.7598984181251535e-09,1.1423994952118562e-14,1.7599098421201056e-09,-8.818743271454737,Danger
2510,0,0,2.7484533270542743e-09,-7.692286344626693e-15,2.7484456347679296e-09,-8.818743271448806,Danger
2515,0,0,3.9455536562135345e-09,-3.653502266679338e-14,3.945517121190868e-09,-8.818743271441623,Danger
2520,0,0,5.317874904714975e-09,-7.69305778660164e-14,5.317797974137109e-09,-8.818743271433389,Danger
2525,0,0,6.791509704780069e-09,-1.3027956589441213e-13,6.7913794252141744e-09,-8.818743271424548,Danger
2530,0,0,8.238530966068215e-09,-1.971433323221929e-13,8.238333822735893e-09,-8.818743271415865,Danger
2535,0,0,9.46280735472667e-09,-2.767043171387717e-13,9.46253065040953e-09,-8.81874327140852,Danger
2540,0,0,1.0186429711023367e-08,-3.6609736540843925e-13,1.0186063613657958e-08,-8.818743271404179,Danger
2545,0,0,1.0038790226579967e-08,-4.596235765795657e-13,1.0038330603003388e-08,-8.818743271405065,Danger
2550,0,0,8.551165728002542e-09,-5.47879477705253e-13,8.550617848524837e-09,-8.818743271413991,Danger
2555,0,0,5.160561482433913e-09,-6.168632458211745e-13,5.159944619188091e-09,-8.818743271434336,Danger
2560,0,0,-7.724873852220925e-10,-6.471570966770646e-13,-7.731345423187696e-10,-8.818743271469936,Danger
2565,0,0,-9.926581408653655e-09,-6.133308437456823e-13,-9.9271947394974e-09,-8.81874327152486,Danger
2570,0,0,-2.295634258426333e-08,-4.837650156663448e-13,-2.2956826349278995e-08,-8.818743271603042,Danger
2575,0,0,-4.039700972437646e-08,-2.2115030795602366e-13,-4.039723087468442e-08,-8.818743271707687,Danger
2580,0,0,-6.253063635778834e-08,2.1602097953597119e-13,-6.25304203368088e-08,-8.81874327184049,Danger
2585,0,0,-8.92091786272719e-08,8.706036060269603e-13,-8.920830802366588e-08,-8.81874327200056,Danger
2590,0,0,-1.196325251500867e-07,1.7821848370258574e-12,-1.1963074296524967e-07,-8.8187432721831,Danger
2595,0,0,-1.5208407526566657e-07,2.9802986748537354e-12,-1.520810949669917e-07,-8.818743272377807,Danger
2600,0,0,-1.836332469674147e-07,4.475104674104875e-12,-1.836287718627406e-07,-8.818743272567097,Danger
2605,0,0,-2.0982368417796967e-07,6.2452810585834424e-12,-2.098174388969111e-07,-8.818743272724234,Danger
2610,0,0,-2.2437822040832346e-07,8.223090822815451e-12,-2.2436999731750064e-07,-8.81874327281155,Danger
2615,0,0,-2.1896692431852628e-07,1.0276910498639683e-11,-2.1895664740802764e-07,-8.81874327277907,Danger
2620,0,0,-1.8310255684589e-07,1.2191991076577812e-11,-1.8309036485481343e-07,-8.818743272563866,Danger
2625,0,0,-1.042477840557322e-07,1.3650872310083326e-11,-1.0423413318342212e-07,-8.818743272090718,Danger
2630,0,0,3.176086804814661e-08,1.4215709807951634e-11,3.1775083757954564e-08,-8.818743271274641,Danger
2635,0,0,2.398482954416867e-07,1.3315798206911344e-11,2.398616112398936e-07,-8.81874327002609,Danger
2640,0,0,5.342571682669978e-07,1.0244758914356956e-11,5.342674130259121e-07,-8.818743268259611,Danger
2646,0,0,9.263824378571574e-07,4.173149172958226e-12,9.263866110063304e-07,-8.818743265906837,Danger
2651,0,0,1.421751579631388e-06,-5.816463204648205e-12,1.4217457631681834e-06,-8.818743262934607,Danger
2656,0,0,2.0160511053917727e-06,-2.0663789803610598e-11,2.016030441601969e-06,-8.818743259368809,Danger
2661,0,0,2.6901637171537175e-06,-4.122557540504634e-11,2.6901224915783124e-06,-8.818743255324156,Danger
2666,0,0,3.404284474877909e-06,-6.812188947308791e-11,3.4042163529884358e-06,-8.818743251039484,Danger
2671,0,0,4.091337944313067e-06,-1.0152610784617531e-10,4.091236418205221e-06,-8.81874324691726,Danger
2676,0,0,4.650129973082664e-06,-1.4089340194639808e-10,4.6499890796807174e-06,-8.81874324356466,Danger
2681,0,0,4.938943481893351e-06,-1.8462735695907923e-10,4.938758854536392e-06,-8.818743241831998,Danger
2686,0,0,4.770628736274087e-06,-2.2969187849802014e-10,4.7703990443955885e-06,-8.818743242842181,Danger
2691,0,0,3.91063879874835e-06,-2.711864038990458e-10,3.910367612344451e-06,-8.8187432480025,Danger
2696,0,0,2.079903200263267e-06,-3.0191710537755884e-10,2.0796012831578895e-06,-8.818743258987375,Danger
2701,0,0,-1.03511454768203e-06,-3.1201555327180523e-10,-1.035426563235302e-06,-8.818743277678013,Danger
2706,0,0,-5.762418113024777e-06,-2.88679144313635e-10,-5.762706792169091e-06,-8.81874330604241,Danger
2711,0,0,-1.2411483897239316e-05,-2.1613389987071602e-10,-1.2411700031139186e-05,-8.818743345937374,Danger
2716,0,0,-2.1224136515368602e-05,-7.59486448342834e-11,-2.1224212464013436e-05,-8.818743398813782,Danger
2721,0,0,-3.230642731327399e-05,1.5214229117990048e-10,-3.2306275170982814e-05,-8.818743465307833,Danger
2726,0,0,-4.5539425341758104e-05,4.887265296176956e-10,-4.553893661522849e-05,-8.818743544705802,Danger
2731,0,0,-6.046830249170927e-05,9.52314946536948e-10,-6.046735017676273e-05,-8.818743634278539,Danger
2736,0,0,-7.617146753673335e-05,1.5558617334946103e-09,-7.616991167499987e-05,-8.818743728496283,Danger
2741,0,0,-9.111498410120635e-05,2.302034462046096e-09,-9.11126820667443e-05,-8.818743818155165,Danger
2746,0,0,-0.00010300227831622615,3.177127600016206e-09,-0.00010299910118862613,-8.818743889475476,Danger
2751,0,0,-0.00010863532721866746,4.143623259645222e-09,-0.00010863118359540782,-8.818743923268823,Danger
2756,0,0,-0.00010381113506687161,5.131574514604015e-09,-0.00010380600349235701,-8.818743894317011,Danger
2761,0,0,-8.328619785007003e-05,6.0292321535258914e-09,-8.32801686179165e-05,-8.8187437711589,Danger
2766,0,0,-4.085142653770493e-05,6.673665854473457e-09,-4.084475287185046e-05,-8.818743516539989,Danger
2771,0,0,3.04300862231905e-05,6.842551419541996e-09,3.043692877461004e-05,-8.818743088839124,Danger
2776,0,0,0.000137761174546914,6.2488048413595005e-09,0.00013776742335175536,-8.818742444839929,Danger
2781,0,0,0.0002878571055543491,4.540327288822792e-09,0.00028786164588163793,-8.818741544251901,Danger
2786,0,0,0.0004858317973553129,1.307751017615659e-09,0.0004858331051063305,-8.818740356393215,Danger
2791,0,0,0.0007336617814017218,-3.896309844748016e-09,0.000733657885091877,-8.818738869407067,Danger
2796,0,0,0.00102818417951271,-1.1522481315893146e-08,0.001028172657031394,-8.81873710227391,Danger
2801,0,0,0.0013586188796069318,-2.1969997624255434e-08,0.0013585969096093075,-8.81873511967844,Danger
2806,0,0,0.001703659202232649,-3.5507955854975236e-08,0.001703623694276794,-8.818733049465568,Danger
2811,0,0,0.0020282541677879504,-5.2168836144728876e-08,0.0020282019989518057,-8.81873110194667,Danger
2816,0,0,0.0022803129472985257,-7.161211540793121e-08,0.002280241335183118,-8.818729589672547,Danger
2821,0,0,0.002387700770259968,-9.295833394887391e-08,0.0023876078119260194,-8.818728945457455,Danger
2826,0,0,0.002256065556594512,-1.1459787623676659e-07,0.0022559509587182754,-8.818729735418477,Danger
2831,0,0,0.0017682320482307608,-1.339842772738151e-07,0.0017680980639534869,-8.818732662609603,Danger
2836,0,0,0.00078611588650869,-1.4742929088020314e-07,0.0007859684572178098,-8.818738555535727,Danger
2841,0,0,-0.0008436729431652587,-1.4992637420639313e-07,-0.0008438228695394651,-8.818748334530088,Danger
2846,0,0,-0.0032791760462963,-1.3504058875035508e-07,-0.0032793110868850504,-8.818762947827603,Danger
2851,0,0,-0.006665892081250905,-9.491584908964329e-08,-0.006665986997099994,-8.818783268395082,Danger
2856,0,0,-0.011111537995927621,-2.0464233076140627e-08,-0.011111558460160697,-8.818809942495966,Danger
2861,0,0,-0.016651428969333963,9.818454874390126e-08,-0.01665133078478522,-8.818843181967447,Danger
2866,0,0,-0.023203567357436897,2.708843405223334e-07,-0.023203296473096376,-8.81888249475214,Danger
2871,0,0,-0.030513311245740086,5.062290865414251e-07,-0.030512805016653544,-8.818926352908493,Danger
2876,0,0,-0.03808872607319483,8.09771838448923e-07,-0.03808791630135638,-8.818971804721448,Danger
2881,0,0,-0.045129506863584315,1.1816287099692034e-06,-0.045128325234874346,-8.819014048239458,Danger
2886,0,0,-0.050454778655147664,1.6134239575257932e-06,-0.05045316523119014,-8.819045998084475,Danger
2891,0,0,-0.052438191275697744,2.0845903881476224e-06,-0.0524361066853096,-8.819057896032993,Danger
2896,0,0,-0.048962517317131,2.558127987003949e-06,-0.048959959189143996,-8.819037038622472,Danger
2902,0,0,-0.03741034654055195,2.976049056587646e-06,-0.03740737049149536,-8.818967721343702,Danger
2907,0,0,-0.014712227685953677,3.2549050885907112e-06,-0.014708972780865087,-8.818831527525766,Danger
2912,0,0,0.02252164738113728,3.2820013624560304e-06,0.022524929382499736,-8.818608118483557,Danger
2917,0,0,0.0777559939994141,2.913157998598339e-06,0.0777589071574127,-8.818276706266326,Danger
2922,0,0,0.15413834517837804,1.973162697718264e-06,0.15414031834107575,-8.817818406251458,Danger
2927,0,0,0.25392743189060174,2.60363668170689e-07,0.2539276922542699,-8.817219666921565,Danger
2932,0,0,0.377713237701419,-2.44285732933164e-06,0.3777107948440897,-8.816476949591808,Danger
2937,0,0,0.5234099237482417,-6.3517554322821645e-06,0.5234035719928094,-8.815602770902268,Danger
2942,0,0,0.6850207542242301,-1.1650939103003381e-05,0.6850091032851271,-8.814633113282088,Danger
2947,0,0,0.8512022245207821,-1.845410887047291e-05,0.8511837704119116,-8.813636040156114,Danger
2952,0,0,1.0036949570029974,-2.675016336369865e-05,1.0036682068396336,-8.8127211104841,Danger
2957,0,0,1.115743400441796,-3.6334799697309344e-05,1.1157070656420989,-8.812048860392625,Danger
2962,0,0,1.1506960149766847,-4.67280640429522e-05,1.1506492869126417,-8.811839201782242,Danger
2967,0,0,1.0610622073967564,-5.708032295640478e-05,1.0610051270738,-8.81237708029418,Danger
2972,0,0,0.7883995598577328,-6.607195796688812e-05,0.7883334878997659,-8.814013151353244,Danger
2977,0,0,0.26450978352416277,-7.181583733774239e-05,0.26443796768682504,-8.817156603679969,Danger
2982,0,0,-0.5854745553236329,-7.17763340609003e-05,-0.5855463316576938,-8.822256637981406,Danger
2987,0,0,-1.837441835525734,-6.272428638414393e-05,-1.8375045598121182,-8.82976857662836,Danger
2992,0,0,-3.5593667867053593,-4.0753641685510914e-05,-3.5594075403470447,-8.840100254838472,Danger
2997,0,0,-5.798370840723359,-1.3921927190640445e-06,-5.798372232916078,-8.853534381493061,Danger
3002,0,0,-8.563158548731336,6.01548470639063e-05,-8.563098393884271,-8.870123156445597,Danger
3007,0,0,-11.801444279243894,0.00014858465393482312,-11.801295694589959,-8.889552829818568,Danger
3012,0,0,-15.372395179067114,0.00026785385755094017,-15.372127325209563,-8.910978359460534,Danger
3017,0,0,-19.01475515372841,0.00042026882821781465,-19.01433488490019,-8.932832155467938,Danger
3022,0,0,-22.312227341292253,0.0006052739518928447,-22.31162206734036,-8.952616377064855,Danger
3027,0,0,-24.658918079938168,0.0008179207819271938,-24.65810015915624,-8.9666956003694,Danger
3032,0,0,-25.229205125455078,0.0010470313602152642,-25.228158094094862,-8.97011603416357,Danger
3037,0,0,-22.95827839374384,0.0012731147410544796,-22.957005279002786,-8.956488773907465,Danger
3042,0,0,-16.541758781113167,0.0014661596758418197,-16.540292621437324,-8.917987527847648,Danger
3047,0,0,-4.465111407984249,0.0015835106874781838,-4.463527897296771,-8.84552511367013,Danger
3052,0,0,14.924169655498162,0.00156814020214446,14.925737795700305,-8.729186588134775,Danger
3057,0,0,43.286728664618465,0.0013477546433848723,43.28807641926185,-8.5590082684168,Danger
3062,0,0,82.08789268940228,0.0008353128138527885,82.08872800221613,-8.326198492820073,Danger
3067,0,0,132.30490704820332,-6.831860440440147e-05,132.3048387295989,-8.024894236503968,Danger
3072,0,0,194.03159008064605,-0.0014687099575599587,194.0301213706885,-7.654533208684795,Danger
3077,0,0,265.97256297330387,-0.0034682448789193623,265.9690947284249,-7.222888492402988,Danger
3082,257,0,344.9902807467354,-0.006151514038128554,344.9841292326972,-6.748786339443562,Danger
3087,669,0,426.3012750805468,-0.009564769653036369,426.2917103108938,-6.260928560440606,Danger
3092,667,0,504.7075171528875,-0.013688692955692916,504.6938284599318,-5.790503998276698,Caution
3097,913,0,576.0614922954127,-0.018404146220082556,576.0430881491926,-5.362397653161948,Caution
3102,762,0,637.9326256125497,-0.023451276049150895,637.9091743365005,-4.9911917827779995,Caution
3107,987,0,689.5153258558324,-0.02838337247676579,689.4869424833556,-4.681717376082093,Caution
3112,736,0,731.245679213544,-0.032518330746395194,731.2131608827976,-4.431353757282926,Caution
3117,716,0,764.3223510491363,-0.03489245489454934,764.2874585942417,-4.23290297065739,Caution
3122,872,0,790.2152474404305,-0.03422369909571737,790.1810237413348,-4.077537665041175,Caution
3127,694,0,810.2252987985472,-0.02889422869516363,810.196404569852,-3.957442354033119,Caution
3132,916,0,825.2318374081979,-0.01696528898442632,825.2148721192134,-3.8673292781612285,Caution
3137,733,0,835.739012582833,0.003759413966003357,835.742771996799,-3.8041602872290694,Caution
3142,959,0,842.0574541083091,0.035602630982894484,842.093056739292,-3.7660576187026313,Caution
3147,761,0,844.4183535555354,0.08079334572314834,844.4991469012585,-3.7516207139646967,Caution
3152,971,0,843.0363884354612,0.14113514465015994,843.1775235801114,-3.7595506537019676,Caution
3158,760,0,838.1936845809888,0.21754242085247477,838.4112270018413,-3.7881491537668985,Caution
3163,966,0,830.3189651359403,0.30942859692056834,830.6283937328609,-3.8348473300329404,Caution
3168,743,0,820.0171421629032,0.41394024393274187,820.4310824068359,-3.896032739675514,Caution
3173,936,0,808.0706726717794,0.5250468521205557,808.5957195239,-3.9670467063093278,Caution
3178,717,0,795.4235655604201,0.6325195447388205,796.0560851051589,-4.0422864086336725,Caution
3183,889,0,783.17420685011,0.7208645541167924,783.8950714042268,-4.115254329409171,Caution
3188,691,0,772.6153362993347,0.7683197516512239,773.3836560509859,-4.1783244107030395,Caution
3193,887,0,765.1696788223619,0.7460751831276349,765.9157540054896,-4.223132952015117,Caution
3198,700,0,762.0752212956804,0.6179405078183107,762.6931618034987,-4.242468992436533,Caution
3203,699,0,764.0526706180415,0.3407509086329009,764.3934215266744,-4.2322671770427265,Caution
3208,895,0,771.1832884950077,-0.13412641116814883,771.0491620838395,-4.192331727447741,Caution
3213,699,0,782.8772648547853,-0.8577583871940218,782.0195064675912,-4.126508002587356,Caution
3218,890,0,797.9225379375622,-1.878610815467089,796.043927122095,-4.042359358370168,Caution
3223,697,0,814.7537045128063,-3.235023119190858,811.5186813936155,-3.94950849318135,Caution
3228,907,0,831.7380397529574,-4.944743344387874,826.7932964085695,-3.8578584937901006,Caution
3233,737,0,847.3124469707063,-6.991190252967748,840.3212567177386,-3.776688686702565,Caution
3238,940,0,860.1757450937689,-9.30633304464123,850.8694120491277,-3.7133981599852524,Caution
3243,946,0,869.5120634094433,-11.750441687507658,857.7616217219356,-3.6720438599456906,Caution
3248,773,0,875.0875113653756,-14.089494281979075,860.9980170833965,-3.6526249984806167,Caution
3253,946,0,877.2825602962442,-15.971761128969423,861.3107991672748,-3.650748258689206,Caution
3258,794,0,877.0006961076073,-16.906038107513382,860.0946580000939,-3.658045289555299,Caution
