timestamp,fsr_left,fsr_right
6922,0,669
6927,0,693
6932,0,647
6937,0,680
6942,0,664
6947,0,644
6952,0,657
6957,0,649
6962,0,665
6967,0,668
6972,0,620
6977,0,662
6982,0,643
6987,0,653
6992,0,651
6998,0,657
7003,0,643
7008,0,622
7013,0,649
7018,0,630
7023,0,642
7028,0,616
7033,0,617
7038,0,618
7043,0,600
7048,0,569
7053,0,571
7058,0,603
7063,0,543
7068,0,592
7073,0,570
7078,0,562
7083,0,590
7088,0,584
7093,0,572
7098,0,575
7103,0,573
7108,0,592
7113,0,583
7118,0,623
7123,0,566
7128,0,626
7133,0,628
7138,0,623
7143,0,677
7148,0,668
7153,0,659
7158,0,663
7163,0,681
7168,0,682
7173,0,678
7178,0,678
7183,0,695
7188,0,698
7193,0,684
7198,0,669
7203,0,778
7208,0,687
7213,0,695
7218,0,779
7223,0,658
7228,0,621
7233,0,638
7238,0,661
7243,0,660
7248,0,647
7254,0,677
7259,0,659
7264,0,681
7269,0,677
7274,0,634
7279,0,652
7284,0,623
7289,0,599
7294,0,581
7299,0,582
7304,0,594
7309,0,576
7314,0,639
7319,0,602
7324,0,630
7329,0,628
7334,0,655
7339,0,656
7344,0,663
7349,792,615
7354,0,471
7359,845,354
7364,833,334
7369,835,338
7374,841,350
7379,808,416
7384,795,557
7389,841,616
7394,813,554
7399,848,476
7404,854,436
7409,884,340
7414,1023,359
7419,910,564
7424,885,644
7429,1007,746
7434,837,790
7439,882,710
7444,702,605
7449,594,534
7454,331,397
7459,0,351
7464,0,357
7469,0,532
7474,0,538
7479,315,601
7484,560,604
7489,705,633
7494,744,600
7499,801,634
7504,787,635
7510,811,658
7515,842,669
7520,795,653
7525,854,671
7530,826,655
7535,854,656
7540,833,622
7545,830,639
7550,840,649
7555,845,637
7560,824,601
7565,842,616
7570,826,600
7575,841,605
7580,852,592
7585,825,550
7590,854,606
7595,849,602
7600,841,602
7605,853,608
7610,862,601
7615,827,583
7620,850,609
7625,830,597
7630,822,598
7635,832,612
7640,833,608
7645,794,595
7650,818,608
7655,790,574
7660,846,619
7665,829,549
7670,826,572
7675,796,573
7680,800,577
7685,809,568
7690,801,552
7695,779,492
7700,783,482
7705,765,592
7710,758,522
7715,740,556
7720,806,610
7725,824,609
7730,791,528
7735,861,519
7740,837,544
7745,864,541
7750,805,539
7755,857,609
7760,834,594
7766,855,557
7771,827,512
7776,835,535
7781,828,519
7786,814,511
7791,829,527
7796,777,505
7801,796,561
7806,779,533
7811,812,516
7816,813,512
7821,824,546
7826,783,495
7831,793,519
7836,794,536
7841,776,542
7846,900,603
7851,873,580
7856,696,483
7861,558,485
7866,543,515
7871,738,545
7876,701,505
7881,821,607
7886,665,576
7891,717,689
7896,683,710
7901,556,607
7906,643,724
7911,479,626
7916,0,722
7921,1,631
7926,2,702
7931,0,634
7936,0,598
7941,0,671
7946,0,629
7951,0,607
7956,0,615
7961,0,530
7966,0,625
7971,767,612
7976,771,566
7981,857,485
7986,924,539
7991,978,551
7996,789,342
8001,498,380
8006,0,490
8011,0,529
8016,0,560
8022,0,529
8027,0,547
8032,0,581
8037,476,524
8042,655,696
8047,663,549
8052,847,603
8057,733,564
8062,861,610
8067,766,587
8072,531,546
8077,531,632
8082,316,524
8087,209,625
8092,170,517
8097,211,587
8102,0,453
8107,0,347
8112,0,451
8117,0,434
8122,0,495
8127,0,458
8132,0,571
8137,0,500
8142,0,605
8147,0,492
8152,0,472
8157,0,609
8162,0,516
8167,0,598
8172,0,442
8177,0,530
8182,0,469
8187,0,582
8192,0,606
8197,0,517
8202,0,538
8207,0,465
8212,0,479
8217,0,528
8222,0,553
8227,0,631
8232,0,585
8237,0,576
8242,0,660
8247,0,567
8252,230,656
8257,163,552
8262,223,656
8267,202,531
8272,231,614
8278,200,538
8283,244,602
8288,208,566
8293,202,685
8298,208,566
8303,247,633
8308,200,507
8313,493,601
8318,377,516
8323,212,509
8328,449,525
8333,467,411
8338,477,510
8343,242,433
8348,0,595
8353,0,540
8358,0,601
8363,216,514
8368,297,334
8373,468,270
8378,279,183
8383,0,222
8388,0,184
8393,0,218
8398,0,183
8403,0,198
8408,0,207
8413,0,178
8418,0,218
8423,0,183
8428,0,220
8433,0,173
8438,0,194
8443,0,148
8448,0,155
8453,0,187
8458,0,170
8463,0,198
8468,0,184
8473,0,195
8478,0,208
8483,0,192
8488,0,232
8493,0,231
8498,0,191
8503,0,228
8508,0,190
8513,0,271
8518,0,245
8523,0,266
8528,0,239
8534,0,271
8539,0,247
8544,0,461
8549,0,336
8554,0,398
8559,0,320
8564,301,516
8569,373,435
8574,510,525
8579,571,538
8584,488,411
8589,594,516
8594,482,447
8599,569,552
8604,495,439
8609,603,502
8614,375,405
8619,0,421
8624,0,501
8629,0,425
8634,288,543
8639,464,474
8644,655,624
8649,523,450
8654,584,499
8659,375,309
8664,392,257
8669,518,403
8674,435,438
8679,573,606
8684,347,490
8689,442,647
8694,401,531
8699,582,638
8704,613,603
8709,537,437
8714,731,515
8719,494,466
8724,589,539
8729,467,440
8734,591,516
8739,505,534
8744,585,546
8749,583,549
8754,469,636
8759,388,541
8764,193,662
8769,414,560
8774,606,624
8779,587,530
8784,714,580
8790,528,520
8795,611,638
8800,509,542
8805,608,644
8810,508,519
8815,743,629
8820,653,515
8825,706,592
8830,487,470
8835,501,518
8840,637,640
8845,572,538
8850,625,576
8855,482,514
8860,465,628
8865,292,551
8870,398,656
8875,419,650
8880,433,530
8885,481,622
8890,0,569
8895,0,661
8900,0,534
8905,368,467
8910,499,465
8915,583,616
8920,490,640
8925,0,600
8930,0,631
8935,0,598
8940,470,610
8945,460,589
8950,463,628
8955,197,545
8960,225,568
8965,451,698
8970,498,598
8975,493,642
8980,110,562
8985,0,605
8990,235,582
8995,167,601
9000,155,616
9005,113,571
9010,0,556
9015,0,572
9020,238,600
9025,394,642
9030,0,619
9035,0,613
9040,0,613
9046,160,600
9051,126,618
9056,0,596
9061,332,617
9066,357,629
9071,351,638
9076,0,652
9081,0,598
9086,217,631
9091,210,632
9096,332,593
9101,516,672
9106,447,631
9111,257,649
9116,248,614
9121,473,640
9126,503,618
9131,511,650
9136,517,762
9141,272,657
9146,162,616
9151,0,617
9156,163,698
9161,176,629
9166,0,643
9171,0,630
9176,0,613
9181,0,573
9186,243,591
9191,182,569
9196,0,590
9201,91,589
9206,0,554
9211,191,562
9216,254,582
9221,312,631
9226,184,627
9231,0,601
9236,0,614
9241,0,628
9246,0,658
9251,235,591
9256,461,607
9261,440,621
9266,341,643
9271,216,629
9276,174,583
9281,267,582
9286,269,562
9291,422,598
9296,425,603
9302,402,574
9307,192,587
9312,130,596
9317,245,573
9322,505,565
9327,561,600
9332,519,623
9337,494,646
9342,470,580
9347,557,618
9352,549,614
9357,534,629
9362,567,604
9367,562,567
9372,552,541
9377,386,614
9382,358,609
9387,245,619
9392,295,583
9397,464,586
9402,537,593
9407,601,605
9412,395,595
9417,498,620
9422,514,606
9427,451,595
9432,374,566
9437,516,528
9442,573,535
9447,521,524
9452,349,518
9457,405,528
9462,226,528
9467,171,528
9472,110,535
9477,389,506
9482,208,463
9487,0,469
9492,0,481
9497,0,418
9502,0,434
9507,0,434
9512,0,380
9517,0,365
9522,0,368
9527,0,371
9532,0,367
9537,0,365
9542,0,355
9547,0,348
9552,0,348
9558,0,369
9563,0,429
9568,0,362
9573,0,391
9578,128,414
9583,390,417
9588,0,428
9593,0,485
9598,0,470
9603,0,486
9608,0,437
9613,360,433
9618,520,415
9623,454,415
9628,133,419
9633,184,410
9638,343,424
9643,370,420
9648,386,407
9653,428,389
9658,446,401
9663,441,429
9668,485,460
9673,507,427
9678,506,408
9683,560,402
9688,628,403
9693,636,429
9698,624,423
9703,693,414
9708,726,448
9713,727,431
9718,731,551
9723,994,807
9728,1019,781
9733,862,682
9738,1019,797
9743,845,693
9748,1001,791
9753,826,683
9758,934,751
9763,730,664
9768,735,680
9773,572,657
9778,0,656
9783,0,627
9788,0,572
9793,0,588
9798,0,586
9803,0,584
9808,395,538
9814,592,581
9819,722,562
9824,778,578
9829,961,665
9834,809,550
9839,914,611
9844,780,508
9849,914,574
9854,751,486
9859,688,479
9864,546,560
9869,168,411
9874,0,415
9879,0,417
9884,0,354
9889,0,248
9894,0,146
9899,0,0
9904,0,0
9909,0,0
9914,0,0
9919,0,0
9924,0,0
9929,0,0
9934,0,0
9939,0,0
9944,635,0
9949,804,0
9954,1003,623
9959,794,706
9964,898,836
9969,756,699
9974,822,758
9979,185,498
9984,0,400
9989,0,320
9994,0,192
9999,0,140
10004,0,156
10009,0,305
10014,0,523
10019,0,447
10024,0,344
10029,215,327
10034,537,366
10039,541,387
10044,616,472
10049,713,496
10054,788,464
10059,760,317
10064,787,230
10070,595,251
10075,369,69
10080,0,0
10085,0,0
10090,0,0
10095,0,0
10100,0,0
10105,0,0
10110,0,0
10115,0,0
10120,0,0
10125,0,0
10130,0,0
10135,0,0
10140,610,0
10145,878,0
10150,803,0
10155,732,223
10160,790,186
10165,486,0
10170,0,0
10175,0,0
10180,0,0
10185,0,493
10190,0,889
10195,0,753
10200,0,519
10205,0,0
10210,0,0
10215,0,0
10220,590,0
10225,907,0
10230,859,0
10235,1014,0
10240,1022,0
