timestamp,fsr_left,fsr_right
2826,1017,748
2831,1017,748
2836,1017,748
2841,1018,749
2846,1018,749
2851,1018,749
2856,1017,748
2861,1018,749
2866,1018,748
2871,1017,748
2876,1018,749
2881,1018,750
2886,1018,749
2891,1018,748
2896,1017,749
2902,1017,747
2907,1017,745
2912,1018,742
2917,1017,740
2922,1017,739
2927,1017,737
2932,1018,737
2937,1018,737
2942,1017,737
2947,1017,737
2952,1017,736
2957,1017,737
2962,1017,736
2967,1018,735
2972,1018,735
2977,1018,735
2982,1017,736
2987,1017,736
2992,1017,737
2997,1017,736
3002,1018,736
3007,1018,736
3012,1018,735
3017,1018,733
3022,1018,735
3027,1018,735
3032,1017,734
3037,1017,732
3042,1017,730
3047,1018,729
3052,1018,728
3057,1018,729
3062,1017,729
3067,1017,729
3072,1018,729
3077,1017,727
3082,1018,723
3087,1019,719
3092,1018,719
3097,1018,718
3102,1018,717
3107,1017,718
3112,1017,718
3117,1017,716
3122,1017,712
3127,1018,710
3132,1017,711
3137,1017,712
3142,1017,711
3147,1017,712
3152,1016,713
3158,1017,712
3163,1016,713
3168,1016,712
3173,1017,714
3178,1017,714
3183,1017,715
3188,1017,715
3193,1017,715
3198,1016,716
3203,1016,718
3208,1017,720
3213,1017,721
3218,1018,723
3223,1017,727
3228,1017,727
3233,1017,729
3238,1017,729
3243,1017,731
3248,1018,736
3253,1019,748
3258,1019,753
3263,1018,755
3268,1018,754
3273,1018,757
3278,1018,759
3283,1018,761
3288,1019,763
3293,1019,764
3298,1019,765
3303,1019,766
3308,1019,766
3313,1018,766
3318,1019,766
3323,1018,766
3328,1019,766
3333,1020,766
3338,1019,766
3343,1019,766
3348,1019,766
3353,1019,766
3358,1019,765
3363,1018,765
3368,1018,765
3373,1019,765
3378,1019,765
3383,1019,764
3388,1018,764
3393,1019,764
3398,1019,764
3403,1019,764
3408,1018,763
3414,1019,764
3419,1019,764
3424,1019,764
3429,1019,763
3434,1018,763
3439,1019,763
3444,1019,762
3449,1018,761
3454,1018,759
3459,1020,759
3464,1019,758
3469,1019,758
3474,1018,757
3479,1019,757
3484,1019,759
3489,1018,758
3494,1018,758
3499,1019,758
3504,1019,757
3509,1019,756
3514,1018,757
3519,1018,756
3524,1018,757
3529,1018,757
3534,1018,758
3539,1018,758
3544,1019,759
3549,1018,758
3554,1018,758
3559,1018,758
3564,1018,759
3569,1018,759
3574,1018,760
3579,1018,761
3584,1019,760
3589,1019,760
3594,1018,760
3599,1018,760
3604,1018,760
3609,1018,761
3614,1018,760
3619,1019,761
3624,1019,761
3629,1018,760
3634,1018,760
3639,1018,759
3644,1018,760
3649,1018,760
3654,1018,760
3659,1018,761
3664,1019,761
3670,1019,761
3675,1019,760
3680,1018,761
3685,1018,760
3690,1018,760
3695,1018,761
3700,1018,760
3705,1018,760
3710,1018,760
3715,1018,759
3720,1018,759
3725,1018,758
3730,1018,758
3735,1018,758
3740,1018,758
3745,1018,759
3750,1019,759
3755,1019,758
3760,1018,758
3765,1018,758
3770,1019,758
3775,1018,758
3780,1018,758
3785,1018,758
3790,1019,758
3795,1019,758
3800,1018,758
3805,1017,758
3810,1018,757
3815,1018,757
3820,1018,757
3825,1018,756
3830,1019,756
3835,1019,755
3840,1018,755
3845,1018,754
3850,1018,755
3855,1018,753
3860,1017,753
3865,1018,753
3870,1018,753
3875,1018,753
3880,1018,752
3885,1017,753
3890,1018,752
3895,1018,751
3900,1018,750
3905,1018,750
3910,1018,748
3915,1018,746
3920,1018,745
3926,1018,743
3931,1018,742
3936,1017,738
3941,1017,737
3946,1017,737
3951,1017,737
3956,1019,737
3961,1019,737
3966,1018,737
3971,1017,737
3976,1017,737
3981,1018,736
3986,1018,736
3991,1018,736
3996,1018,735
4001,1018,735
4006,1018,735
4011,1018,734
4016,1017,733
4021,1017,733
4026,1017,734
4031,1018,735
4036,1018,734
4041,1018,735
4046,1018,736
4051,1018,736
4056,1018,735
4061,1018,736
4066,1018,737
4071,1018,739
4076,1018,740
4081,1018,740
4086,1018,741
4091,1018,741
4096,1017,741
4101,1017,743
4106,1018,747
4111,1019,749
4116,1019,748
4121,1019,748
4126,1018,749
4131,1018,749
4136,1018,751
4141,1017,751
4146,1018,751
4151,1019,752
4156,989,662
4161,771,526
4166,983,661
4171,774,530
4176,981,663
4182,780,540
4187,983,666
4192,1023,743
4197,989,672
4202,810,543
4207,1012,648
4212,839,515
4217,1023,641
4222,835,572
4227,844,599
4232,1023,702
4237,835,406
4242,1023,664
4247,844,604
4252,1023,786
4257,835,659
4262,1023,759
4267,1023,747
4272,840,633
4277,1023,726
4282,850,643
4287,1022,714
4292,841,658
4297,989,694
4302,862,772
4307,961,665
4312,955,680
4317,847,801
4322,935,674
4327,896,771
4332,915,673
4337,1023,772
4342,908,671
4347,1023,778
4352,1023,793
4357,901,692
4362,1023,785
4367,882,673
4372,1023,790
4377,876,671
4382,1023,802
4387,876,689
4392,1023,793
4397,1023,788
4402,878,673
4407,1008,784
4412,843,664
4417,993,795
4422,819,675
4427,975,812
4432,825,700
4438,969,819
4443,832,705
4448,987,806
4453,842,690
4458,998,813
4463,834,699
4468,987,812
4473,801,669
4478,970,794
4483,967,799
4488,792,671
4493,965,819
4498,799,694
4503,961,823
4508,816,712
4513,950,812
4518,817,703
4523,805,685
4528,950,774
4533,821,695
4538,954,751
4543,794,678
4548,939,748
4553,815,690
4558,916,724
4563,824,778
4568,797,811
4573,871,717
4578,798,808
4583,868,704
4588,847,789
4593,855,710
4598,938,787
4603,832,718
4608,827,715
4613,924,802
4618,826,706
4623,924,786
4628,818,706
4633,913,795
4638,794,702
4643,901,788
4648,776,685
4653,784,688
4658,891,785
4663,792,702
4668,895,798
4673,783,706
4678,885,777
4683,756,682
4688,849,769
4694,733,679
4699,831,764
4704,719,683
4709,839,784
4714,738,700
4719,855,802
4724,735,681
4729,868,780
4734,713,651
4739,728,664
4744,820,750
4749,722,664
4754,844,758
4759,726,653
4764,856,757
4769,719,652
4774,880,768
4779,893,743
4784,767,626
4789,850,670
4794,715,569
4799,852,666
4804,741,603
4809,846,666
4814,755,635
4819,886,659
4824,893,638
4829,804,717
4834,873,614
4839,779,686
4844,854,613
4849,828,721
4854,841,638
4859,958,718
4864,963,693
4869,843,626
4874,950,751
4879,835,696
4884,965,797
4889,852,696
4894,987,785
4899,855,666
4904,979,797
4909,963,791
4914,808,673
4919,938,786
4924,768,617
4929,926,734
4934,773,619
4939,880,749
4944,710,630
4950,855,757
4955,713,640
4960,846,712
4965,710,614
4970,842,720
4975,697,584
4980,841,700
4985,674,597
4990,750,688
4995,753,687
5000,629,597
5005,759,692
5010,597,572
5015,689,698
5020,563,624
5025,740,837
5030,659,742
5035,744,760
5040,972,886
5045,835,750
5050,1023,857
5055,846,749
5060,1023,842
5065,850,743
5070,1011,805
5075,814,713
5080,818,711
5085,945,776
5090,816,917
5095,909,774
5100,804,882
5105,867,735
5110,823,856
5115,850,742
5120,841,731
5125,968,834
5130,822,718
5135,949,826
5140,828,724
5145,950,833
5150,798,693
5155,948,830
5160,807,704
5165,799,695
5170,947,835
5175,811,709
5180,950,827
5185,801,704
5190,950,807
5195,793,684
5200,952,796
5206,808,691
5211,955,807
5216,791,671
5221,956,809
5226,801,689
5231,954,803
5236,806,682
5241,955,810
5246,794,686
5251,794,669
5256,950,801
5261,789,678
5266,948,790
5271,785,655
5276,952,772
5281,788,628
5286,948,717
5291,943,742
5296,777,650
5301,944,788
5306,785,693
5311,959,790
5316,802,725
5321,984,837
5326,844,785
5331,1007,865
5336,989,816
5341,831,691
5346,934,628
5351,794,714
5356,875,621
5361,783,714
5366,866,700
5371,846,825
5376,945,820
5381,845,737
5386,983,812
5391,846,715
5396,965,809
5401,825,699
5406,967,815
5411,841,697
5416,977,811
5421,985,811
5426,840,690
5431,998,805
5436,838,696
5441,988,816
5446,820,674
5451,1001,817
5456,835,691
5462,998,832
5467,828,689
5472,998,825
5477,815,685
5482,981,813
5487,822,705
5492,985,823
5497,811,695
5502,986,823
5507,987,828
5512,823,709
5517,982,831
5522,814,701
5527,990,834
5532,825,702
5537,985,833
5542,808,696
5547,804,691
5552,989,816
5557,826,704
5562,979,818
5567,808,685
5572,956,764
5577,810,684
5582,956,761
5587,805,682
5592,815,683
5597,971,736
5602,866,713
5607,996,796
5612,885,892
5617,953,754
5622,833,818
5627,868,705
5632,836,685
5637,911,789
5642,840,737
5647,957,820
5652,856,744
5657,991,827
5662,885,722
5667,978,828
5672,852,744
5677,850,747
5682,946,804
5687,811,715
5692,957,807
5697,845,730
5702,962,838
5707,852,737
5712,996,813
5718,861,667
5723,1016,777
5728,883,697
5733,1023,834
5738,871,716
5743,1023,843
5748,856,704
5753,1023,839
5758,871,713
5763,829,693
5768,991,827
5773,842,699
5778,1008,819
5783,840,694
5788,981,813
5793,800,691
5798,942,799
5803,945,798
5808,791,701
5813,946,804
5818,788,679
5823,951,801
5828,792,689
5833,959,789
5838,819,698
5843,974,739
5848,959,721
5853,813,677
5858,930,750
5863,813,693
5868,917,734
5873,801,827
5878,896,710
5883,824,806
5888,815,803
5893,878,716
5898,944,794
5903,862,690
5908,976,779
5913,847,681
5918,985,794
5923,876,700
5928,1000,794
5933,999,790
5938,864,684
5943,991,788
5948,837,682
5953,977,788
5958,849,667
5963,993,779
5968,861,687
5974,1008,806
5979,863,694
5984,1000,803
5989,831,677
5994,967,766
5999,817,680
6004,961,792
6009,816,681
6014,951,770
6019,951,768
6024,805,659
6029,943,765
6034,802,656
6039,957,767
6044,805,652
6049,951,768
6054,814,661
6059,770,668
6064,938,767
6069,798,672
6074,937,778
6079,800,681
6084,933,793
6089,772,680
6094,934,780
6099,805,698
6104,791,676
6109,927,749
6114,801,692
6119,908,739
6124,793,699
6129,893,748
6134,782,818
6139,826,686
6144,825,693
6149,738,790
6154,823,710
6159,891,797
6164,812,696
6169,925,783
6174,825,696
6179,921,776
6184,805,669
6189,828,686
6194,940,766
6199,832,658
6204,1006,744
6209,895,644
6214,1023,732
6219,885,626
6224,1023,756
6230,873,649
6235,1023,794
6240,844,663
6245,1023,802
6250,852,672
6255,1003,787
6260,806,677
6265,938,782
6270,782,672
6275,784,673
6280,939,779
6285,784,659
6290,952,792
6295,792,676
6300,945,807
6305,794,685
6310,937,787
6315,942,789
6320,796,673
6325,942,790
6330,790,673
6335,940,789
6340,783,654
6345,934,769
6350,764,655
6355,934,762
6360,940,740
6365,801,673
6370,931,757
6375,777,685
6380,902,725
6385,776,668
6390,862,693
6395,777,794
6400,768,821
6405,849,716
6410,767,801
6415,810,698
6420,884,778
6425,824,706
6430,930,799
6435,790,704
6440,858,772
6445,850,771
6450,725,667
6455,817,760
6460,694,689
6465,832,783
6470,721,658
6475,852,778
6480,750,685
6486,844,766
6491,652,652
6496,724,767
6501,593,681
6506,709,769
6511,603,674
6516,768,768
6521,702,667
