timestamp,fsr_left,fsr_right
3208,725,734
3213,590,642
3218,730,741
3223,607,649
3228,742,730
3233,599,594
3238,752,695
3243,769,706
3248,636,650
3253,711,700
3258,626,761
3263,696,639
3268,635,731
3273,670,617
3278,602,741
3283,640,648
3288,627,661
3293,707,751
3298,615,615
3303,722,693
3308,636,606
3313,729,719
3318,619,647
3323,728,770
3328,727,764
3333,612,581
3338,723,657
3343,599,554
3348,696,695
3353,584,619
3358,705,737
3363,611,633
3368,730,730
3373,733,717
3378,618,602
3383,731,731
3388,609,625
3393,712,707
3398,582,559
3403,712,668
3408,607,566
3414,710,654
3419,611,596
3424,715,715
3429,607,615
3434,719,701
3439,605,583
3444,710,680
3449,570,595
3454,679,703
3459,669,690
3464,547,568
3469,666,664
3474,563,582
3479,669,664
3484,570,571
3489,670,640
3494,566,580
3499,558,558
3504,651,647
3509,556,629
3514,633,652
3519,547,664
3524,612,583
3529,484,626
3534,494,554
3539,432,649
3544,472,638
3549,515,577
3554,660,646
3559,579,568
3564,640,646
3569,566,572
3574,637,668
3579,556,596
3584,563,552
3589,660,621
3594,578,552
3599,652,662
3604,565,603
3609,660,715
3614,551,602
3619,660,683
3624,566,573
3629,549,573
3634,663,650
3639,503,567
3644,589,661
3649,515,583
3654,602,682
3659,504,608
3664,595,741
3670,494,606
3675,596,713
3680,509,600
3685,601,694
3690,501,581
3695,609,677
3700,551,575
3705,653,653
3710,535,557
3715,569,592
3720,682,689
3725,588,631
3730,676,695
3735,562,600
3740,600,677
3745,491,573
3750,587,633
3755,592,637
3760,504,567
3765,584,601
3770,505,574
3775,557,620
3780,495,696
3785,543,631
3790,466,675
3795,516,591
3800,526,600
3805,497,660
3810,463,605
3815,523,672
3820,497,597
3825,554,656
3830,484,597
3835,556,694
3840,534,683
3845,461,608
3850,507,675
3855,420,572
3860,501,679
3865,425,581
3870,501,674
3875,430,591
3880,534,659
3885,538,669
3890,461,567
3895,553,695
3900,470,589
3905,553,689
3910,488,612
3915,572,702
3920,487,620
3926,587,709
3931,473,606
3936,577,697
3941,478,587
3946,572,671
3951,495,578
3956,604,652
3961,514,572
3966,589,697
3971,598,722
3976,556,642
3981,666,751
3986,548,644
3991,684,745
3996,567,644
4001,679,726
4006,546,601
4011,560,624
4016,665,685
4021,533,608
4026,647,630
4031,525,580
4036,572,657
4041,500,735
4046,607,644
4051,544,715
4056,562,707
4061,605,642
4066,587,743
4071,588,649
4076,688,758
4081,609,651
4086,692,750
4091,604,647
4096,588,618
4101,663,689
4106,564,577
4111,629,656
4116,498,556
4121,585,655
4126,500,571
4131,588,669
4136,480,581
4141,489,634
4146,567,705
4151,463,598
4156,547,711
4161,464,606
4166,561,696
4171,440,569
4176,462,666
4182,406,572
4187,520,680
4192,451,595
4197,542,729
4202,388,606
4207,434,698
4212,319,592
4217,207,693
4222,0,602
4227,93,566
4232,213,651
4237,178,542
4242,243,646
4247,140,579
4252,234,689
4257,315,613
4262,465,707
4267,458,674
4272,278,576
4277,31,624
4282,0,547
4287,0,615
4292,0,558
4297,0,585
4302,0,645
4307,0,586
4312,0,588
4317,0,684
4322,0,608
4327,1,676
4332,0,578
4337,0,623
4342,0,498
4347,0,622
4352,0,641
4357,0,573
4362,0,653
4367,0,538
4372,0,626
4377,0,548
4382,0,630
4387,0,522
4392,0,604
4397,0,598
4402,0,511
4407,0,622
4412,0,528
4417,5,619
4422,82,519
4427,105,614
4432,118,533
4438,343,661
4443,423,557
4448,572,628
4453,506,531
4458,676,625
4463,598,585
4468,722,732
4473,581,617
4478,640,713
4483,596,711
4488,495,576
4493,576,664
4498,481,560
4503,581,644
4508,482,527
4513,584,611
4518,482,531
4523,470,524
4528,585,612
4533,484,526
4538,583,612
4543,485,563
4548,578,635
4553,480,565
4558,580,644
4563,493,707
4568,473,714
4573,517,585
4578,454,618
4583,436,526
4588,511,600
4593,518,506
4598,603,594
4603,525,528
4608,597,566
4613,702,701
4618,629,602
4623,710,708
4628,576,604
4633,612,630
4638,505,520
4643,562,554
4648,483,395
4653,501,474
4658,647,557
4663,530,477
4668,570,566
4673,447,458
4678,529,446
4683,425,342
4688,455,506
4694,286,462
4699,343,595
4704,323,512
4709,480,612
4714,435,529
4719,562,614
4724,471,525
4729,578,608
4734,490,501
4739,553,517
4744,642,610
4749,511,534
4754,641,613
4759,528,511
4764,636,596
4769,525,499
4774,633,599
4779,598,587
4784,483,485
4789,595,556
4794,477,467
4799,641,537
4804,544,476
4809,653,524
4814,518,493
4819,608,541
4824,598,543
4829,536,648
4834,592,548
4839,514,591
4844,579,497
4849,549,540
4854,545,441
4859,603,557
4864,593,583
4869,505,504
4874,593,570
4879,547,516
4884,656,620
4889,535,505
4894,635,619
4899,528,522
4904,643,603
4909,637,609
4914,523,510
4919,624,602
4924,520,499
4929,621,616
4934,516,513
4939,635,615
4944,544,531
4950,674,606
4955,549,505
4960,634,603
4965,540,502
4970,683,620
4975,552,510
4980,660,626
4985,519,514
4990,636,614
4995,634,611
5000,501,504
5005,579,595
5010,499,519
5015,648,613
5020,546,530
5025,626,624
5030,497,524
5035,506,524
5040,589,608
5045,482,520
5050,590,582
5055,493,504
5060,630,568
5065,495,514
5070,586,561
5075,471,513
5080,471,512
5085,552,546
5090,452,649
5095,509,538
5100,467,631
5105,523,534
5110,540,612
5115,598,543
5120,586,542
5125,672,656
5130,575,574
5135,627,667
5140,532,529
5145,633,619
5150,524,506
5155,618,595
5160,518,505
5165,477,505
5170,570,613
5175,475,526
5180,568,611
5185,507,527
5190,615,609
5195,531,527
5200,641,622
5206,509,520
5211,603,624
5216,466,499
5221,573,610
5226,456,485
5231,570,604
5236,466,503
5241,569,614
5246,486,518
5251,465,514
5256,615,620
5261,520,527
5266,637,632
5271,510,518
5276,634,616
5281,455,488
5286,547,613
5291,554,602
5296,455,509
5301,568,586
5306,445,491
5311,548,596
5316,453,504
5321,571,584
5326,503,518
5331,594,555
5336,599,552
5341,507,523
5346,582,551
5351,487,638
5356,495,532
5361,428,608
5366,475,536
5371,468,620
5376,541,615
5381,484,516
5386,569,621
5391,478,520
5396,569,615
5401,485,522
5406,606,591
5411,507,499
5416,570,597
5421,567,611
5426,477,524
5431,595,620
5436,470,498
5441,565,597
5446,465,490
5451,564,580
5456,468,504
5462,539,593
5467,445,519
5472,547,624
5477,499,571
5482,594,669
5487,458,516
5492,489,589
5497,393,497
5502,478,587
5507,483,602
5512,374,499
5517,462,611
5522,386,501
5527,471,620
5532,383,512
5537,510,614
5542,425,514
5547,437,527
5552,528,624
5557,487,523
5562,544,618
5567,414,510
5572,484,573
5577,388,508
5582,518,578
5587,443,555
5592,459,558
5597,595,582
5602,521,526
5607,598,555
5612,529,652
5617,555,556
5622,505,638
5627,525,547
5632,512,546
5637,548,624
5642,494,547
5647,583,643
5652,576,533
5657,674,610
5662,593,557
5667,682,693
5672,569,570
5677,566,565
5682,635,617
5687,536,529
5692,612,624
5697,481,540
5702,560,647
5707,461,562
5712,568,664
5718,479,620
5723,569,673
5728,470,585
5733,568,715
5738,460,603
5743,556,718
5748,453,597
5753,490,668
5758,397,588
5763,403,593
5768,513,676
5773,448,595
5778,555,711
5783,465,605
5788,567,731
5793,475,617
5798,602,700
5803,598,711
5808,496,556
5813,624,677
5818,509,600
5823,583,680
5828,476,600
5833,576,657
5838,478,556
5843,574,631
5848,569,657
5853,464,576
5858,546,615
5863,484,591
5868,576,614
5873,526,709
5878,612,638
5883,527,695
5888,506,662
5893,539,589
5898,646,675
5903,597,607
5908,700,752
5913,649,659
5918,725,780
5923,593,642
5928,687,691
5933,686,677
5938,581,556
5943,685,642
5948,595,556
5953,693,695
5958,584,614
5963,684,748
5968,584,642
5974,690,721
5979,567,605
5984,692,700
5989,586,607
5994,690,711
5999,597,596
6004,713,697
6009,616,589
6014,749,733
6019,758,752
6024,614,636
6029,740,747
6034,622,618
6039,717,721
6044,586,588
6049,727,698
6054,614,630
6059,618,607
6064,718,721
6069,610,634
6074,705,730
6079,603,600
6084,704,689
6089,582,582
6094,689,672
6099,572,590
6104,577,595
6109,690,695
6114,590,637
6119,703,690
6124,607,648
6129,679,695
6134,572,792
6139,633,651
6144,603,664
6149,530,758
6154,590,638
6159,674,742
6164,622,642
6169,698,743
6174,591,637
6179,689,758
6184,606,667
6189,582,635
6194,690,751
6199,590,643
6204,663,724
6209,531,629
6214,599,748
6219,534,669
6224,669,765
6230,582,657
6235,685,756
6240,584,640
6245,686,749
6250,547,628
6255,632,775
6260,571,643
6265,685,747
6270,547,629
6275,492,623
6280,622,745
6285,572,629
6290,690,761
6295,588,657
6300,688,752
6305,567,642
6310,626,749
6315,625,769
6320,543,650
6325,612,758
6330,513,652
6335,622,752
6340,507,638
6345,645,757
6350,567,641
6355,690,736
6360,690,736
6365,586,653
6370,681,721
6375,513,650
6380,578,672
6385,488,625
6390,637,687
6395,567,790
6400,586,785
6405,637,690
6410,580,778
6415,623,675
6420,590,770
6425,527,674
6430,642,756
6435,521,660
6440,595,764
6445,590,764
6450,519,657
6455,583,735
6460,507,667
6465,573,755
6470,497,657
6475,580,762
6480,510,664
6486,621,742
6491,537,654
6496,595,755
6501,477,646
6506,555,751
6511,493,655
6516,578,739
6521,493,642
6526,573,724
6531,571,733
6536,467,610
6541,549,710
6546,485,651
6551,571,758
6556,485,647
6561,570,756
6566,480,625
6571,486,623
6576,572,732
6581,494,628
6586,608,747
6591,498,639
6596,574,733
6601,462,618
6606,555,701
6611,465,625
6616,484,633
6621,600,724
6626,498,655
6631,578,689
6636,497,646
6641,563,687
6646,473,633
6651,518,675
6656,471,683
6661,435,768
6666,498,665
6671,479,761
6676,518,662
6681,548,751
6686,502,651
6691,501,755
6696,412,649
6701,424,636
6706,557,737
6711,525,631
6716,589,718
6721,488,619
6726,501,740
6731,406,641
6736,558,755
6742,536,656
6747,573,745
6752,464,631
6757,461,714
6762,366,616
6767,479,725
6772,513,615
6777,645,748
6782,472,622
6787,397,632
6792,437,720
6797,333,609
6802,536,744
6807,535,643
6812,681,751
6817,505,638
6822,536,756
6827,440,727
6832,313,609
6837,532,670
6842,463,531
6847,536,674
6852,384,599
6857,426,702
6862,158,599
6867,183,675
6872,284,687
6877,223,606
6882,0,685
6887,0,649
6892,218,727
6897,403,647
6902,602,689
6907,511,591
6912,518,684
6917,527,666
6922,382,743
6927,276,646
6932,254,705
6937,293,598
6942,258,676
6947,232,589
6952,111,703
6957,156,710
6962,150,633
6967,424,750
6972,384,657
