timestamp,fsr_left,fsr_right
3654,0,600
3659,268,666
3664,579,814
3670,618,659
3675,825,769
3680,709,647
3685,765,692
3690,541,577
3695,411,663
3700,191,580
3705,226,645
3710,172,540
3715,138,526
3720,0,636
3725,154,504
3730,687,525
3735,611,460
3740,756,586
3745,542,538
3750,407,618
3755,355,548
3760,356,405
3765,414,139
3770,172,0
3775,0,0
3780,0,0
3785,0,387
3790,0,518
3795,0,481
3800,0,478
3805,0,534
3810,0,482
3815,0,533
3820,0,423
3825,0,551
3830,0,475
3835,0,628
3840,0,713
3845,0,740
3850,0,815
3855,550,572
3860,788,517
3865,723,574
3870,628,815
3875,396,663
3880,710,706
3885,854,720
3890,757,635
3895,887,736
3900,569,511
3905,373,490
3910,317,368
3915,336,361
3920,208,187
3926,0,0
3931,206,457
3936,634,697
3941,735,641
3946,793,664
3951,811,659
3956,914,718
3961,759,546
3966,849,617
3971,634,634
3976,230,534
3981,549,627
3986,636,546
3991,799,598
3996,684,465
4001,816,448
4006,579,351
4011,335,344
4016,197,301
4021,0,278
4026,0,438
4031,0,463
4036,0,567
4041,618,547
4046,846,437
4051,769,790
4056,735,853
4061,727,771
4066,366,878
4071,0,754
4076,0,758
4081,0,0
4086,0,0
4091,0,0
4096,0,0
4101,0,584
4106,266,670
4111,937,800
4116,822,665
4121,925,671
4126,750,453
4131,853,0
4136,643,0
4141,376,0
4146,0,0
4151,0,0
4156,0,586
4161,0,696
4166,706,791
4171,639,659
4176,894,787
4182,812,632
4187,952,602
4192,731,0
4197,779,0
4202,157,0
4207,0,0
4212,0,0
4217,0,0
4222,0,475
4227,0,477
4232,0,371
4237,0,568
4242,0,699
4247,0,626
4252,0,711
4257,0,525
4262,0,449
4267,221,558
4272,557,696
4277,963,778
4282,859,707
4287,798,750
4292,0,627
4297,0,656
4302,0,688
4307,0,542
4312,0,441
4317,0,547
4322,203,508
4327,478,684
4332,782,639
4337,992,774
4342,865,703
4347,1002,826
4352,1002,796
4357,854,656
4362,982,724
4367,804,596
4372,789,653
4377,298,524
4382,0,555
4387,0,425
4392,0,0
4397,0,0
4402,0,275
4407,0,482
4412,137,632
4417,957,814
4422,880,764
4427,1023,937
4432,849,784
4438,1023,879
4443,848,708
4448,992,791
4453,788,629
4458,903,700
4463,679,612
4468,617,588
4473,744,578
4478,946,713
4483,955,719
4488,770,604
4493,864,724
4498,678,622
4503,629,683
4508,297,590
4513,344,674
4518,239,610
4523,228,622
4528,289,710
4533,407,630
4538,714,685
4543,682,624
4548,850,677
4553,679,568
4558,799,636
4563,727,692
4568,758,778
4573,880,679
4578,825,836
4583,915,729
4588,887,842
4593,907,743
4598,1023,844
4603,872,715
4608,867,716
4613,964,820
4618,785,610
4623,912,641
4628,769,457
4633,903,640
4638,746,570
4643,879,663
4648,719,598
4653,682,582
4658,837,731
4663,718,642
4668,830,684
4673,566,516
4678,290,602
4683,236,563
4688,243,636
4694,714,694
4699,1011,831
4704,825,733
4709,1023,865
4714,876,783
4719,1023,899
4724,843,721
4729,984,800
4734,746,581
4739,699,467
4744,656,614
4749,231,492
4754,290,667
4759,609,595
4764,868,747
4769,756,635
4774,972,789
4779,994,785
4784,826,686
4789,997,765
4794,791,658
4799,911,719
4804,706,627
4809,755,684
4814,614,607
4819,763,670
4824,791,662
4829,715,797
4834,791,684
4839,735,801
4844,799,672
4849,775,749
4854,788,629
4859,913,709
4864,908,706
4869,727,625
4874,767,746
4879,707,659
4884,817,786
4889,719,676
4894,850,782
4899,763,679
4904,895,780
4909,893,772
4914,751,659
4919,897,780
4924,748,648
4929,861,728
4934,714,606
4939,858,708
4944,723,602
4950,859,727
4955,719,610
4960,871,720
4965,720,600
4970,861,700
4975,675,599
4980,834,721
4985,672,640
4990,756,767
4995,747,765
5000,593,627
5005,702,755
5010,613,630
5015,714,744
5020,587,624
5025,773,741
5030,685,614
5035,694,615
5040,842,720
5045,683,597
5050,777,701
5055,569,597
5060,676,656
5065,529,578
5070,607,632
5075,397,582
5080,443,602
5085,518,660
5090,499,803
5095,593,671
5100,457,769
5105,671,660
5110,757,779
5115,789,693
5120,800,696
5125,965,812
5130,796,704
5135,871,817
5140,705,646
5145,786,716
5150,694,566
5155,752,673
5160,609,569
5165,581,571
5170,737,714
5175,699,615
5180,873,754
5185,752,661
5190,934,806
5195,774,657
5200,923,787
5206,723,637
5211,810,733
5216,615,596
5221,695,713
5226,559,592
5231,692,708
5236,612,602
5241,802,723
5246,696,604
5251,711,617
5256,880,745
5261,702,597
5266,884,727
5271,709,592
5276,853,704
5281,665,563
5286,810,709
5291,758,725
5296,641,599
5301,819,720
5306,681,598
5311,882,720
5316,704,621
5321,834,695
5326,662,607
5331,711,644
5336,699,622
5341,583,568
5346,665,596
5351,589,722
5356,621,632
5361,545,737
5366,588,638
5371,595,755
5376,711,748
5381,684,626
5386,841,704
5391,719,587
5396,845,671
5401,713,581
5406,832,683
5411,696,574
5416,825,700
5421,816,694
5426,627,573
5431,697,687
5436,540,577
5441,748,686
5446,662,602
5451,824,718
5456,709,601
5462,859,686
5467,708,572
5472,825,674
5477,637,559
5482,797,674
5487,668,563
5492,795,680
5497,578,567
5502,709,677
5507,714,691
5512,675,592
5517,863,686
5522,755,606
5527,955,807
5532,759,689
5537,720,816
5542,496,669
5547,612,666
5552,808,777
5557,704,611
5562,877,691
5567,707,538
5572,871,623
5577,716,570
5582,865,685
5587,720,627
5592,732,623
5597,902,673
5602,764,625
5607,815,655
5612,703,729
5617,800,612
5622,746,736
5627,843,623
5632,833,611
5637,921,662
5642,805,570
5647,899,680
5652,755,631
5657,869,755
5662,735,627
5667,914,730
5672,790,611
