timestamp,fsr_left,fsr_right,f_l,f_r,p_sum,z_score,status
2264,0,563,3.1586995281260294e-10,562.1403907972598,562.1403907975756,-5.445815939159009,Danger
2269,0,563,8.026926056532543e-10,562.3749375447359,562.3749375455386,-5.444408623211144,Danger
2274,0,563,1.4612075567199981e-09,562.6163857264728,562.616385727934,-5.442959897613289,Danger
2279,0,562,2.3049431008779876e-09,562.8780945079918,562.8780945102967,-5.441389605352518,Danger
2284,0,562,3.3317925671691623e-09,563.1740366932413,563.1740366965731,-5.439613907492669,Danger
2289,0,562,4.515535006063438e-09,563.5123216769988,563.5123216815143,-5.43758414643921,Danger
2294,0,564,5.795634653757009e-09,563.8909190029947,563.8909190087903,-5.435312505237098,Danger
2299,0,564,7.065634336689734e-09,564.298666909697,564.2986669167626,-5.432865956143661,Danger
2304,0,566,8.160810339156186e-09,564.7203234344066,564.7203234425674,-5.430335953240445,Danger
2309,0,567,8.84622204711271e-09,565.1426025100893,565.1426025189355,-5.42780221493973,Danger
2314,0,566,8.80687398995001e-09,565.5588024830156,565.5588024918225,-5.425304952178974,Danger
2319,0,566,7.642403817013265e-09,565.9696218802311,565.9696218878735,-5.4228399736926995,Danger
2324,0,566,4.869492510199294e-09,566.3802257565945,566.3802257614641,-5.420376288373771,Danger
2329,0,566,-6.39867314269544e-11,566.7960859247316,566.7960859246676,-5.41788106452249,Danger
2334,0,566,-7.748288823971231e-09,567.2188218102793,567.218821802531,-5.415344585343741,Danger
2339,0,567,-1.8759185041881027e-08,567.64263669184,567.6426366730808,-5.4128016320457455,Danger
2344,0,568,-3.357774455319489e-08,568.0532376396801,568.0532376061024,-5.410337964370676,Danger
2349,0,570,-5.247711926006882e-08,568.4311895947824,568.4311895423052,-5.408070195612576,Danger
2354,0,570,-7.537206088899082e-08,568.7592016398737,568.7592015645016,-5.40610207388871,Danger
2359,0,570,-1.0162917889837212e-07,569.029102113473,569.0291020118437,-5.404482630399602,Danger
2364,0,570,-1.2983975161634212e-07,569.2442392085052,569.2442390786654,-5.40319177547305,Danger
2369,0,569,-1.5756260698815638e-07,569.4173772033492,569.4173770457867,-5.402152921494358,Danger
2374,0,569,-1.8105254150342832e-07,569.5659518985696,569.565951717517,-5.401261451001628,Danger
2379,0,568,-1.950002074480566e-07,569.7064673714194,569.7064671764192,-5.400418337004304,Danger
2384,0,568,-1.9232246246957183e-07,569.8504023672715,569.8504021749491,-5.399554705252228,Danger
2390,0,569,-1.640576604339672e-07,570.0021097478265,570.0021095837689,-5.398644437863338,Danger
2395,0,569,-9.943768301324833e-08,570.1573462755673,570.1573461761296,-5.3977129948396385,Danger
2400,0,571,1.3773475715515785e-08,570.3023963315708,570.3023963453443,-5.396842671894857,Danger
2405,0,572,1.8856792319864393e-07,570.4157233514363,570.4157235400043,-5.396162691593459,Danger
2410,0,570,4.3748933972087196e-07,570.4729075743792,570.4729080118685,-5.395819576116806,Danger
2415,0,571,7.708110369127829e-07,570.4519175044912,570.4519182753023,-5.395945517709548,Danger
2420,0,569,1.1939795517539518e-06,570.3351609226534,570.3351621166329,-5.396646072313413,Danger
2425,0,571,1.704233264680304e-06,570.1078979243389,570.1078996285721,-5.3980096816005885,Danger
2430,0,570,2.286358249383761e-06,569.7557165580499,569.7557188444082,-5.400122819550228,Danger
2435,0,570,2.907630495456083e-06,569.2643765476307,569.2643794552612,-5.403070930168541,Danger
2440,0,570,3.5121230372264486e-06,568.6227957950721,568.6227993071951,-5.406920508054603,Danger
2445,0,569,4.014735908935204e-06,567.8274212486962,567.8274252634321,-5.411692872566267,Danger
2450,0,569,4.295541715751474e-06,566.8861869781588,566.8861912737005,-5.417340418805663,Danger
2455,0,567,4.195331569419859e-06,565.821446401334,565.8214505966656,-5.423729023841309,Danger
2460,0,562,3.513590541803719e-06,564.6686396100935,564.668643123684,-5.430646042967065,Danger
2465,0,562,2.0105148281135868e-06,563.4660753214141,563.4660773319289,-5.437861619528202,Danger
2470,0,561,-5.849218894667501e-07,562.2418111850604,562.2418106001386,-5.445207405010419,Danger
2475,0,561,-4.5584804853781976e-06,561.0092619508532,561.0092573923728,-5.452602910601285,Danger
2480,0,560,-1.018310264940423e-05,559.7719041603875,559.7718939772849,-5.4600272781633175,Danger
2485,0,559,-1.767755457859121e-05,558.5300008857465,558.529983208192,-5.467478930536875,Danger
2490,0,558,-2.7148729753521905e-05,557.2855043413621,557.2854771926324,-5.474946154781596,Danger
2495,0,555,-3.8515699793126834e-05,556.0438512699138,556.0438127542141,-5.482396329133864,Danger
2500,0,551,-5.141481990599588e-05,554.8113646394268,554.8113132246068,-5.489791512647662,Danger
2505,0,553,-6.508718069126186e-05,553.5901066972937,553.590041610113,-5.497119326973283,Danger
2510,0,554,-7.82526316347072e-05,552.375176797711,552.3750985450794,-5.504409169045355,Danger
2515,0,552,-8.897864647261402e-05,551.1563335259895,551.156244547343,-5.5117224773049225,Danger
2520,0,552,-9.45575714264243e-05,549.9233533771927,549.9232588196213,-5.519120578080915,Danger
2525,0,550,-9.141231952980805e-05,548.6739442946504,548.6738528823308,-5.526617202596818,Danger
2530,0,549,-7.50582307111525e-05,547.4198748741902,547.4197998159595,-5.534141710589785,Danger
2535,0,545,-4.015728320528333e-05,546.186909208643,546.1868690513597,-5.541539481578737,Danger
2540,0,545,1.929049050093055e-05,545.0084292814043,545.0084485718949,-5.548610182615709,Danger
2545,0,542,0.00010956563350751804,543.9169200018101,543.9170295674436,-5.555158861649232,Danger
2550,0,541,0.0002365994854404521,542.9374260750196,542.9376626745051,-5.561035211073015,Danger
2555,0,541,0.0004050359663546351,542.0839445395115,542.0843495754779,-5.566155218675813,Danger
2560,0,543,0.000616929961042726,541.3591480078986,541.3597649378597,-5.57050283604827,Danger
2565,0,539,0.0008700421238968178,540.756670268093,540.7575403102169,-5.574116274861807,Danger
2570,0,540,0.0011557180065602773,540.2634002805307,540.2645559985373,-5.577074255264003,Danger
2575,0,539,0.001456384711730923,539.8612081955719,539.8626645802836,-5.5794856645337125,Danger
2580,0,540,0.0017427647513822485,539.5294844205621,539.5312271853135,-5.581474339012088,Danger
2585,0,540,0.001970997950474479,539.2486613899459,539.2506323878964,-5.583157950218477,Danger
2590,0,540,0.0020799804748497415,539.0036499133456,539.0057298938204,-5.584627402208659,Danger
2595,0,540,0.0019893757048478683,538.7867408142338,538.7887301899386,-5.585929433239175,Danger
2600,0,538,0.0015989218067245614,538.5988513061976,538.6004502280043,-5.587059141475996,Danger
2605,0,538,0.0007898478559439401,538.4466718355674,538.4474616834233,-5.5879770958731445,Danger
2610,0,538,-0.0005705997487305998,538.3369763020371,538.3364057022884,-5.588643448550017,Danger
2615,0,537,-0.0026203482459083447,538.273088107164,538.270467758918,-5.589039086179105,Danger
2620,0,537,-0.005488115361327969,538.2547094358736,538.2492213205122,-5.589166568021695,Danger
2625,0,538,-0.009272136546541613,538.2785656163544,538.2692934798079,-5.5890461320313,Danger
2630,0,539,-0.014010814437790325,538.3392354200502,538.3252246056123,-5.588710536820494,Danger
2635,0,540,-0.01964444972829856,538.4314538613372,538.4118094116089,-5.58819101489414,Danger
2640,0,539,-0.025967859573055935,538.5533015680166,538.5273337084436,-5.587497851647524,Danger
2646,0,539,-0.03257472262149837,538.7078020817526,538.6752273591311,-5.586610467384012,Danger
2651,0,540,-0.03879599529558524,538.9023094723607,538.8635134770651,-5.585480722210262,Danger
2656,0,538,-0.043636797673163044,539.1469167094447,539.1032799117716,-5.584042087352796,Danger
2661,0,538,-0.045718818623382305,539.4524476934346,539.4067288748112,-5.582221347697451,Danger
2666,0,539,-0.04323854073255889,539.8279414900222,539.7847029492897,-5.579953446106351,Danger
2671,0,541,-0.03395536416322303,540.2787902981988,540.2448349340356,-5.577192584632554,Danger
2676,0,542,-0.015227836712152117,540.8079651388439,540.7927373021317,-5.57390508758904,Danger
2681,0,541,0.01587964664598296,541.4196399462539,541.4355195928999,-5.570048296665018,Danger
2686,0,542,0.06239363249218277,542.121392575263,542.1837862077552,-5.565558583848764,Danger
2691,0,542,0.12710336945019518,542.9230429716604,543.0501463411106,-5.560360292067473,Danger
2696,0,542,0.21207873785833314,543.8320581006645,544.0441368385228,-5.55439619880597,Danger
2701,0,544,0.31800870776326007,544.8467057270323,545.1647144347955,-5.54767256381316,Danger
2706,0,543,0.44334282581329654,545.9494319288524,546.3927747546657,-5.540304016228928,Danger
2711,0,543,0.5832331177387656,547.1011419870914,547.6843751048302,-5.532554218856593,Danger
2716,0,548,0.7282973309726468,548.2372189503416,548.9655162813142,-5.524867178107618,Danger
2721,0,549,0.8632585214401752,549.268208860845,550.1314673822852,-5.517871295226799,Danger
2726,0,547,0.9655622358995386,550.0833038163294,551.0488660522288,-5.512366764509687,Danger
2731,0,546,1.0041319680311747,550.5505876311636,551.5547195991948,-5.50933156675013,Danger
2736,0,549,0.9384960992055051,550.5126422696286,551.4511383688341,-5.5099530697922825,Danger
2741,0,547,0.718603417234992,549.7826378936288,550.5012413108639,-5.515652595750841,Danger
2746,0,549,0.28573537842523233,548.1487991135483,548.4345344919735,-5.528053149120452,Danger
2751,0,549,-0.42498584698643427,545.3897338010279,544.9647479540414,-5.548872392929733,Danger
2756,0,550,-1.479915321330914,541.297018249449,539.8171029281181,-5.57975904133497,Danger
2761,0,549,-2.939400014499302,535.7058949784558,532.7664949639566,-5.622063755070191,Danger
2766,0,552,-4.846860183303075,528.5397993159291,523.6929391326261,-5.676506461848972,Danger
2771,0,550,-7.213885159655339,519.8707774683909,512.6568923087356,-5.742724411283452,Danger
2776,0,550,-10.00098162560853,509.9937469512055,499.99276532559696,-5.818711087815662,Danger
2781,0,474,-13.093954618249779,499.46507604320965,486.3711214249599,-5.900443010615613,Danger
2786,0,370,-16.276437488260523,489.00609997340126,472.72966248514075,-5.982293826646406,Danger
2791,0,471,-19.199858080733467,479.3111123365885,460.11125425585504,-6.058006183743482,Danger
2796,0,367,-21.353169386714328,470.8830914603313,449.52992207361694,-6.12149577658175,Danger
2801,0,471,-22.036004389052657,463.8733930166826,441.83738862762993,-6.167652140257801,Danger
2806,0,360,-20.34053246762459,457.99787925579017,437.65734678816557,-6.192733023256635,Danger
2811,0,456,-15.149155943005908,452.6742870474617,437.5251311044558,-6.193526337347999,Danger
2816,0,454,-5.1571932025750336,447.2295527663252,442.0723595637501,-6.1662422791168625,Danger
2821,0,353,11.068320121113608,441.00581976475473,452.07413988586836,-6.106230085059198,Danger
2826,0,463,34.980879672215835,433.4172768540285,468.39815652624435,-6.008283517261024,Danger
2831,0,357,67.88393380404992,423.9585013373183,491.84243514136824,-5.867614301133428,Danger
2836,0,464,110.68371063295743,412.11733219914,522.8010428320974,-5.681857974494004,Danger
2841,0,363,163.5535786011916,397.3179160953154,560.8714946965069,-5.453429507604213,Danger
2846,0,463,225.5025104694074,378.97546226799585,604.4779727374032,-5.191784046688176,Danger
2851,208,361,293.9788871452398,356.60848046238294,650.5873676076228,-4.915120706391267,Danger
2856,550,420,364.99830765985155,330.0521839746673,695.0504916345188,-4.648335240046711,Danger
2861,733,426,434.1776486876283,299.72777540040244,733.9054240880307,-4.415199771020154,Danger
2866,642,280,498.0876591107977,266.74403244710476,764.8316915579024,-4.229637490595249,Danger
2871,738,165,554.9230862397309,232.69815025816138,787.6212364978923,-4.092896775504749,Danger
2876,513,78,604.3472649105634,199.23612142626362,803.583386336827,-3.997121463224264,Danger
2881,659,98,647.0118484640032,167.6317336634036,814.6435821274067,-3.930758616338674,Danger
2886,572,133,684.0775921310575,138.6558871678624,822.7334792989199,-3.8822180102338018,Danger
2891,771,273,716.8131699220652,112.73790759885675,829.5510775209219,-3.8413113901792504,Danger
2896,662,229,746.2894059780352,90.2348248669237,836.524230844959,-3.7994714159948004,Danger
2902,897,123,773.2369335185365,71.68408215967867,844.9210156782151,-3.7490894375224815,Danger
2907,716,0,798.0653981921963,57.92475495199452,855.9901531441908,-3.6826729392326634,Danger
2912,915,0,820.9241855024317,49.932843443705096,870.8570289461368,-3.5934694367637516,Danger
2917,723,0,841.7838935853963,48.46553365093357,890.2494272363299,-3.4771121151716162,Danger
2922,930,0,860.4976469048407,53.8221004763139,914.3197473811547,-3.3326865552173635,Danger
2927,743,0,876.7497909466376,65.7798126559369,942.5296036025745,-3.1634231529653793,Danger
2932,948,116,889.9459020709388,83.61410562630333,973.5600076972421,-2.977236037047744,Caution
2937,754,172,899.2346233634466,106.30892937070038,1005.543552734147,-2.785329931375518,Caution
2942,961,302,903.7917187280628,132.96098816074195,1036.7527068888048,-2.59807028807351,Caution
2947,959,198,903.1470811790871,163.0615533422171,1066.2086345213042,-2.4213302689670195,Caution
2952,752,161,897.3248799947996,196.4547280306354,1093.779608025435,-2.255900259608624,Caution
2957,967,176,886.9027526706914,233.08566228541662,1119.988414956108,-2.0986434556309175,Caution
2962,756,99,872.9775517013982,272.6748795506497,1145.6524312520478,-1.944655477826099,Caution
2967,973,232,856.9238365509215,314.38882524672255,1171.312661797644,-1.790690215095692,Caution
2972,772,389,840.1893618472988,356.6853106001394,1196.8746724474381,-1.6373142865895303,Caution
2977,968,515,824.2241869179227,397.58702730605796,1221.8112142239806,-1.4876912658847519,Normal
2982,763,528,810.2788961354511,435.3161476692692,1245.5950438047203,-1.3449846926282523,Normal
2987,753,517,799.1853907506131,468.79856806361533,1267.9839588142286,-1.2106478176901088,Normal
2992,900,492,791.3477507245174,497.7104010530939,1289.0581517776113,-1.084199473795733,Normal
2997,750,551,786.8115786519703,522.2294823442257,1309.041060996196,-0.9642989973565118,Normal
3002,874,478,785.3438927211978,542.7391545694283,1328.083047290626,-0.850044200716196,Normal
3007,743,604,786.5818238440326,559.57396049042,1346.1557843344526,-0.7416050461160099,Normal
3012,831,502,790.1227900798664,572.8725882286888,1362.9953783085552,-0.6405649363676178,Normal
3017,709,639,795.4310517694497,582.5712890186817,1378.0023407881313,-0.5505208926538402,Normal
3022,763,542,801.7418873772993,588.5125071411461,1390.2543945184455,-0.47700671793810984,Normal
3027,865,620,808.1220839448956,590.6153610466943,1398.7374449915899,-0.42610713258434013,Normal
3032,889,614,813.5689829365897,589.0043070670862,1402.573290003676,-0.4030914825873718,Normal
3037,745,522,817.1223843017934,584.0515008302399,1401.1738851320333,-0.4114881233870646,Normal
3042,907,639,818.0862509330741,576.3892491042589,1394.475500037333,-0.45167944665450016,Normal
3047,772,535,816.1983298676145,566.882455754358,1383.0807856219726,-0.5200494558631662,Normal
3052,916,601,811.5708326712938,556.5013820714681,1368.0722147427618,-0.610103150217919,Normal
3057,774,515,804.5862335360694,546.175961543869,1350.7621950799385,-0.713965885220216,Normal
3062,910,559,795.8349963844646,536.7389842128385,1332.573980597303,-0.8230979219117782,Normal
3067,733,454,785.9432769416247,528.9037988947052,1314.84707583633,-0.9294620305299879,Normal
3072,714,443,775.386777004554,523.207891937855,1298.594668942409,-1.0269789290230713,Normal
3077,882,559,764.4237433615067,519.9154484554991,1284.339191817006,-1.1125139469980625,Normal
3082,742,472,753.0791435987248,518.9249182623142,1272.0040618610392,-1.1865265916276355,Normal
3087,881,620,741.2076867242181,519.8284409273133,1261.0361276515314,-1.2523358550781736,Normal
3092,708,514,728.6885762271406,522.1402040155276,1250.8287802426682,-1.3135814827350873,Normal
3097,795,574,715.6298435427889,525.4759481384631,1241.105791681252,-1.3719208840792467,Normal
3102,645,462,702.4585574360144,529.5731455344162,1232.0317029704306,-1.4263667882155364,Normal
3107,770,552,689.8601503879862,534.2342288271893,1224.0943792151756,-1.473991930755959,Normal
3112,610,500,678.552178771185,539.2605732097967,1217.8127519809818,-1.5116826438525766,Caution
3117,615,534,669.0225989523971,544.4103679416759,1213.432966894073,-1.5379620165343773,Caution
3122,755,635,661.4084059471314,549.3756699100534,1210.7840758571847,-1.5538557632298335,Caution
3127,631,530,655.4990151772924,553.7497432159131,1209.2487583932057,-1.5630679001315684,Caution
3132,765,629,650.8057625601324,557.0508370291519,1207.8565995892843,-1.5714210634294323,Caution
3137,632,542,646.6923744021859,558.8654907313095,1205.5578651334954,-1.585213817699667,Caution
3142,671,624,642.5014895212937,558.9922298211588,1201.4937193424526,-1.6095993068861614,Caution
3147,591,525,637.6245123554498,557.4809203715263,1195.1054327269762,-1.6479299923958342,Caution
3152,713,628,631.5468447942807,554.5891070210629,1186.1359518153436,-1.701748233921801,Caution
3158,608,508,623.884455320266,550.6588257627204,1174.5432810829866,-1.7713060109605874,Caution
3163,723,557,614.3803037092678,545.982984735835,1160.3632884451026,-1.8563881105982978,Caution
3168,563,456,602.8733080184456,540.7509909033162,1143.6242989217617,-1.9568245784321776,Caution
3173,637,553,589.3010834669533,535.0445353361656,1124.345618803119,-2.0724995738024634,Caution
3178,514,479,573.7229668479513,528.8741057248941,1102.5970725728453,-2.2029941392506736,Caution
3183,614,644,556.3279914584673,522.2822628231887,1078.6102542816561,-2.346918675458836,Caution
3188,530,538,537.4705689856149,515.4621153518347,1052.9326843374497,-2.500987977202371,Caution
3193,643,555,517.7003520643723,508.83211087241403,1026.5324629367863,-2.659393296939127,Caution
3198,502,460,497.7108672547529,503.043440864887,1000.7543081196399,-2.8140661231272843,Caution
3203,402,409,478.2607620627639,498.8736763730166,977.1344384357806,-2.95578891221413,Caution
3208,463,489,460.09881734489204,497.0138236302252,957.1126409751173,-3.0759227239851645,Danger
3213,391,420,443.85276619593117,497.86216546127224,941.7149316572034,-3.168311307804257,Danger
3218,438,503,429.9309157263741,501.4195954682997,931.3505111946738,-3.2304993975303495,Danger
3223,398,441,418.5257131137706,507.30434631906996,925.8300594328406,-3.2636229427140484,Danger
3228,485,549,409.68179814660624,514.8376042750061,924.5194024216123,-3.271487082933858,Danger
3233,349,477,403.32752719870297,523.1455625061222,926.4730897048253,-3.2597646638652362,Danger
3238,374,556,399.2712475333315,531.301839175975,930.5730867093066,-3.2351640619779243,Danger
3243,424,604,397.18067058796674,538.4843760396179,935.6650466275846,-3.2046115326373443,Danger
3248,363,538,396.53479861861405,544.0591290496571,940.5939276682711,-3.175037501217488,Danger
3253,400,575,396.6035593877763,547.6141240273811,944.2176834151574,-3.1532944188765577,Danger
3258,353,604,396.5082896647084,548.9947374068213,945.5030270715297,-3.145582162612898,Danger
3263,437,515,395.32482913033294,548.3209009072683,943.6457300376012,-3.1567262256129975,Danger
3268,402,582,392.1671113407639,545.9889572284467,938.1560685692106,-3.1896650243809925,Danger
3273,461,500,386.2651615052989,542.6519194993491,928.917081004648,-3.2451003465700583,Danger
3278,414,612,377.0736958157114,539.0918606838745,916.1655564995859,-3.3216114214470545,Danger
3283,426,490,364.3807900700517,535.9917109188107,900.3725009888624,-3.416372142193648,Danger
3288,384,506,348.37501957597914,533.7783471071201,882.1533666830992,-3.525689702498608,Danger
3293,321,552,329.63450250524244,532.62208186745,862.2565843726925,-3.6450734044676154,Danger
3298,249,520,308.96053714946606,532.5052451594725,841.4657823089385,-3.7698213601196007,Danger
3303,224,644,287.0678329939883,533.2892504554775,820.3570834494658,-3.8964767446073103,Danger
3308,194,471,264.3399126547854,534.7913059158868,799.1312185706722,-4.023835142924757,Danger
3313,294,597,240.85503176238737,536.8830991977053,777.7381309600927,-4.152196902914586,Danger
3318,325,529,216.68240062905824,539.5983341609731,756.2807347900314,-4.280944523983831,Danger
3323,294,610,192.28794886697375,543.1593089465972,735.447257813571,-4.405948535563887,Danger
3328,303,500,168.88841401527645,547.8484820738709,716.7368960891473,-4.518213534647312,Danger
3333,171,446,148.64163034107432,553.8649368518219,702.5065671928962,-4.603597659445342,Danger
3338,0,608,134.45416922631412,561.3114139573705,695.7655831836846,-4.644044582640186,Danger
3343,0,564,129.27615877191408,570.2250736155426,699.5012323874566,-4.621630122641264,Danger
3348,0,548,135.27453986111388,580.540113616431,715.8146534775449,-4.5237471297467104,Danger
3353,70,512,153.41077237601016,592.0204198066896,745.4311921826998,-4.34604341992221,Danger
3358,94,658,183.4592832890253,604.2085303265516,787.6678136155768,-4.0926173057568525,Danger
3363,194,566,224.21350768713492,616.4155574691177,840.6290651562526,-3.7748417895352837,Danger
3368,231,670,273.7310793242783,627.8510549490002,901.5821342732785,-3.409114159608042,Danger
3373,231,682,329.5083304389542,637.8638909721906,967.3722214111448,-3.014363690268384,Danger
3378,418,604,388.5184958769194,646.0933342086151,1034.6118300855346,-2.6109158725628316,Caution
3383,624,683,447.3033919380541,652.4808018139573,1099.7841937520116,-2.219871837442391,Caution
3388,436,606,502.28943694630885,657.1999249866635,1159.4893619329723,-1.8616318017961662,Caution
3393,644,701,550.2379577923211,660.5014711361551,1210.7394289284762,-1.5541236515520565,Caution
3398,669,598,588.6465071785067,662.5746653330546,1251.2211725115612,-1.3112270697976767,Normal
3403,842,705,615.9368040809118,663.5501218699834,1279.486925950895,-1.1416282757873555,Normal
3408,725,640,631.479945733705,663.5776911545144,1295.0576368882193,-1.0482016560964509,Normal
3414,797,726,635.6117441135415,662.8756353102865,1298.4873794238279,-1.0276226823551864,Normal
3419,618,641,629.5771464014525,661.7500061315733,1291.3271525330258,-1.0705851262230517,Normal
3424,639,748,615.3012748998858,660.5831894674707,1275.8844643673565,-1.1632435899288296,Normal
3429,530,613,595.1027477277778,659.7703561880692,1254.873103915847,-1.289314929252596,Normal
3434,645,665,571.5539796458593,659.6524899090077,1231.206469554867,-1.4313183134723104,Normal
3439,537,590,547.47967089985,660.4763123264509,1207.9559832263008,-1.570824746581961,Caution
3444,614,663,525.9179307375822,662.3376275479765,1188.2555582855587,-1.6890302746465777,Caution
3449,332,574,509.94474331726514,665.149910395694,1175.0946537129591,-1.7679976918211615,Caution
3454,343,675,502.29246854128365,668.7027375945814,1170.9952061358651,-1.7925949970610837,Caution
3459,396,680,504.78805945035504,672.736429123056,1177.524488573411,-1.7534183153024587,Caution
3464,345,613,517.9058064971263,676.9692366494302,1194.8750431465564,-1.6493123647099353,Caution
3469,413,757,540.6618572153451,681.1065976453025,1221.7684548606476,-1.4879478285293493,Normal
3474,507,644,570.7494199822667,684.8421614748788,1255.5915814571454,-1.2850039553813621,Normal
3479,811,737,604.8792200415735,687.8780731032365,1292.7572931448099,-1.06200406633571,Normal
3484,712,679,639.4680828823796,690.007115229003,1329.4751981113827,-0.8416910853185264,Normal
3489,892,744,671.4524632120672,691.156783096986,1362.609246309053,-0.6428817867422209,Normal
3494,759,679,698.7079711050625,691.2946457453354,1390.0026168503978,-0.47851742201154857,Normal
3499,746,664,719.9885234700815,690.307513475355,1410.2960369454365,-0.35675383336883565,Normal
3504,889,738,734.7004962900428,687.9641443101478,1422.6646406001905,-0.2825403414857985,Normal
3509,764,672,742.7104469353549,683.9464647976544,1426.656911733009,-0.2585861111150616,Normal
