timestamp,fsr_left,fsr_right
2741,1002,428
2746,1001,428
2751,1000,428
2756,1000,428
2761,1002,428
2766,1002,429
2771,1002,430
2776,794,297
2781,1005,371
2786,775,294
2791,971,370
2796,730,276
2801,964,370
2806,751,288
2811,963,371
2816,963,373
2821,738,288
2826,962,374
2831,734,288
2836,962,374
2841,731,288
2846,963,376
2851,730,290
2856,965,381
2861,965,381
2866,730,292
2871,966,390
2876,744,361
2881,965,530
2886,760,430
2891,963,459
2896,776,367
2902,964,588
2907,778,483
2912,970,486
2917,799,404
2922,1023,518
2927,815,413
2932,1023,530
2937,802,422
2942,1023,541
2947,1023,535
2952,809,444
2957,1010,520
2962,784,397
2967,965,457
2972,771,375
2977,945,420
2982,774,377
2987,773,379
2992,913,430
2997,781,501
3002,884,503
3007,780,648
3012,854,539
3017,786,532
3022,849,470
3027,957,561
3032,974,587
3037,837,550
3042,764,495
3047,800,472
3052,791,437
3057,814,406
3062,834,411
3067,839,437
3072,826,432
3077,821,447
3082,833,456
3087,951,528
3092,809,447
3097,950,520
3102,808,443
3107,946,511
3112,778,425
3117,803,442
3122,953,519
3127,810,450
3132,946,544
3137,779,469
3142,946,555
3147,806,477
3152,950,547
3158,794,460
3163,936,597
3168,798,476
3173,929,533
3178,761,453
3183,929,498
3188,779,428
3193,919,516
3198,756,451
3203,776,465
3208,911,535
3213,755,447
3218,914,514
3223,757,440
3228,875,485
3233,739,406
3238,880,429
3243,866,445
3248,743,420
3253,846,447
3258,739,491
3263,837,465
3268,760,508
3273,804,438
3278,747,495
3283,786,438
3288,781,455
3293,889,505
3298,757,435
3303,863,522
3308,759,458
3313,862,521
3318,746,447
3323,870,601
3328,872,613
3333,739,470
3338,867,547
3343,753,453
3348,853,504
3353,694,440
3358,813,521
3363,682,436
3368,834,500
3373,832,519
3378,698,398
3383,853,472
3388,677,438
3393,772,568
3398,654,460
3403,775,548
3408,678,474
3414,829,531
3419,713,519
3424,863,635
3429,716,543
3434,808,673
3439,674,548
3444,767,556
3449,627,485
3454,735,541
3459,724,537
3464,598,452
3469,714,524
3474,558,435
3479,729,516
3484,618,478
3489,821,578
3494,678,540
3499,675,521
3504,772,516
3509,541,475
3514,630,513
3519,553,628
3524,631,606
3529,594,714
3534,714,502
3539,671,547
3544,708,537
3549,711,454
3554,669,520
3559,340,600
3564,0,751
3569,0,647
3574,630,800
3579,689,633
3584,654,609
3589,404,621
3594,387,619
3599,552,624
3604,685,658
3609,877,759
3614,552,647
3619,590,652
3624,632,646
3629,725,667
3634,806,653
3639,825,660
3644,688,635
3649,802,641
3654,860,648
3659,879,654
3664,877,637
3670,825,630
3675,791,627
3680,794,634
3685,842,650
3690,856,636
3695,851,639
3700,803,654
3705,788,766
3710,820,616
3715,853,624
3720,1021,733
3725,854,627
3730,1009,733
3735,814,609
3740,982,706
3745,783,595
3750,937,652
3755,923,640
3760,761,620
3765,899,671
3770,742,630
3775,826,668
3780,715,733
3785,814,623
3790,740,711
3795,798,621
3800,833,644
3805,806,717
3810,857,637
3815,1017,723
3820,886,638
3825,1009,633
3830,865,633
3835,991,745
3840,964,741
3845,804,653
3850,973,742
3855,814,615
3860,968,719
3865,797,579
3870,976,755
3875,806,633
3880,983,772
3885,978,764
3890,800,637
3895,986,770
3900,801,621
3905,985,765
3910,771,618
3915,967,771
3920,749,612
3926,945,756
3931,753,624
3936,940,791
3941,757,628
3946,946,761
3951,756,618
3956,942,752
3961,742,606
3966,943,755
3971,938,756
3976,741,615
3981,916,759
3986,711,608
3991,882,741
3996,701,601
4001,864,714
4006,678,607
4011,690,610
4016,866,691
4021,698,603
4026,869,670
4031,703,596
4036,844,657
4041,703,750
4046,790,664
4051,684,826
4056,686,817
4061,762,674
4066,760,765
4071,790,643
4076,927,728
4081,747,612
4086,876,733
4091,752,615
4096,751,613
4101,878,726
4106,708,598
4111,862,687
4116,720,570
4121,870,688
4126,700,564
4131,851,689
4136,663,603
4141,643,609
4146,770,718
4151,625,588
4156,595,573
4161,614,603
4166,738,732
4171,596,595
4176,733,692
4182,626,580
4187,738,684
4192,600,556
4197,811,697
4202,679,585
4207,825,735
4212,676,631
4217,814,776
4222,633,637
4227,616,641
4232,684,739
4237,550,587
4242,661,648
4247,451,475
4252,338,657
4257,305,573
4262,645,692
4267,773,693
4272,719,593
4277,747,619
4282,816,616
4287,784,611
4292,792,630
4297,734,583
4302,719,533
4307,673,394
4312,468,369
4317,292,384
4322,299,411
4327,481,467
4332,482,407
4337,557,455
4342,572,396
4347,824,461
4352,808,467
4357,687,394
4362,806,909
4367,664,772
4372,742,873
4377,564,636
4382,631,365
4387,469,130
4392,533,0
4397,445,0
4402,476,563
4407,587,791
4412,545,707
4417,829,814
4422,762,648
4427,804,615
4432,747,400
4438,821,372
4443,656,479
4448,777,741
4453,738,642
4458,945,722
4463,805,517
4468,1000,255
4473,826,0
4478,850,378
4483,1007,491
4488,819,542
4493,993,583
4498,781,400
4503,906,481
4508,713,436
4513,669,383
4518,726,395
4523,762,385
4528,840,385
4533,829,386
4538,996,414
4543,826,368
4548,993,403
4553,802,370
4558,869,420
4563,586,497
4568,536,541
4573,607,445
4578,541,477
4583,609,416
4588,589,594
4593,630,534
4598,777,708
4603,664,645
4608,640,640
4613,711,745
4618,558,603
4623,585,717
4628,465,618
4633,552,699
4638,468,588
4643,555,659
4648,444,519
4653,434,485
4658,367,503
4663,261,421
4668,257,474
4673,0,506
4678,0,603
4683,0,490
4688,187,423
4694,224,414
4699,458,610
4704,464,697
4709,560,711
4714,688,693
4719,781,635
4724,790,603
4729,966,737
4734,842,655
4739,762,678
4744,770,749
4749,687,651
4754,916,763
4759,801,649
4764,1019,752
4769,863,659
4774,1023,765
4779,863,672
4784,829,642
4789,986,716
4794,798,613
4799,986,691
4804,833,622
4809,817,610
4814,835,624
4819,832,616
4824,841,623
4829,837,621
4834,865,629
4839,837,580
4844,845,565
4849,839,561
4854,844,578
4859,856,601
4864,851,593
4869,867,585
4874,857,607
4879,839,608
4884,1000,738
4889,871,636
4894,1020,673
4899,871,570
4904,996,624
4909,991,670
4914,837,529
4919,991,614
4924,842,519
4929,994,609
4934,807,502
4939,965,629
4944,770,511
4950,943,648
4955,772,562
4960,794,602
4965,811,567
4970,977,703
4975,857,617
4980,993,682
4985,824,538
4990,950,632
4995,940,607
5000,757,467
5005,928,559
5010,768,476
5015,931,654
5020,804,644
5025,977,776
5030,816,664
5035,805,640
5040,969,746
5045,749,597
5050,880,678
5055,725,597
5060,883,603
5065,744,495
5070,927,585
5075,838,630
5080,854,651
5085,974,681
5090,819,782
5095,938,668
5100,820,775
5105,881,674
5110,793,734
5115,875,715
5120,872,695
5125,1023,813
5130,859,682
5135,999,810
5140,831,679
5145,987,799
5150,826,666
5155,995,801
5160,811,656
5165,809,670
5170,988,813
5175,805,670
5180,986,804
5185,801,657
5190,971,782
5195,784,640
5200,964,756
