timestamp,fsr_left,fsr_right
1
36914,780,672
36919,780,672
81,669
36884,781,669
36889,781,668
36894,781,671
36899,781,671
36904,781,671
36909,781,671
36914,780,672
36919,780,672
1999,793,638
2004,595,421
2009,591,427
2014,767,560
2019,577,418
2024,763,537
2029,568,396
2034,761,515
2039,562,391
2044,762,508
2049,763,509
2054,557,390
2059,761,516
2064,555,392
2069,761,526
2074,554,399
2079,762,529
2084,553,398
2089,763,521
2094,763,519
2099,553,390
2104,763,516
2109,553,389
2114,763,516
2119,550,389
2124,761,518
2129,548,389
2134,547,390
2139,758,519
2144,547,392
2149,759,540
2154,546,391
2159,760,520
2164,547,390
2169,761,507
2174,546,388
2179,545,388
2184,759,477
2189,545,388
2194,748,457
2199,544,388
2204,718,442
2209,543,422
2214,683,451
2219,671,447
2224,544,592
2229,646,438
2234,544,549
2239,624,412
2244,726,517
2249,605,404
2254,785,509
2259,590,399
2264,586,399
2269,759,513
2274,576,397
2279,755,522
2284,568,406
2289,756,541
2294,561,408
2299,758,528
2304,759,524
2309,557,393
2314,759,516
2319,554,386
2324,758,510
2329,552,386
2334,758,516
2339,551,390
2344,758,519
2349,758,535
2354,550,408
2359,759,544
2364,550,410
2369,760,543
2374,549,396
2379,759,516
2384,549,385
2390,760,511
2395,548,383
2400,759,510
2405,546,383
2410,758,516
2415,545,394
2420,758,542
2425,546,409
2430,759,535
2435,759,528
2440,545,402
2445,760,479
2450,545,387
2455,748,452
2460,544,382
2465,718,435
2470,544,408
2475,544,489
2480,671,426
2485,543,572
2490,645,433
2495,544,566
2500,623,429
2505,726,543
2510,605,421
2515,788,523
2520,781,519
2525,587,399
2530,760,513
2535,577,396
2540,755,514
2545,567,393
2550,755,522
2555,560,400
2560,558,404
2565,754,550
2570,554,418
2575,755,548
2580,553,404
2585,756,530
2590,551,394
2595,757,524
2600,550,388
2605,549,388
2610,755,522
2615,547,395
2620,754,534
2625,546,402
2630,754,541
2635,546,406
2640,755,542
2646,546,400
2651,756,533
2656,545,399
2661,757,531
2666,544,394
2671,758,527
2676,545,396
2681,757,532
2686,545,402
2691,544,402
2696,757,520
2701,544,411
2706,758,501
2711,544,411
2716,747,478
2721,544,403
2726,719,459
2731,704,452
2736,543,507
2741,671,429
2746,543,569
2751,645,420
2756,543,553
2761,624,422
2766,727,541
2771,606,422
2776,600,420
2781,781,536
2786,588,414
2791,762,533
2796,578,398
2801,759,520
2806,570,396
2811,758,518
2816,758,524
2821,560,393
2826,758,533
2831,556,404
2836,759,538
2841,555,406
2846,760,539
2851,553,405
2856,760,537
2861,760,538
2866,552,400
2871,761,533
2876,552,395
2881,761,529
2886,550,393
2891,761,530
2896,549,397
2902,760,532
2907,548,399
2912,760,533
2917,548,399
2922,761,535
2927,549,399
2932,762,531
2937,549,387
2942,763,513
2947,762,506
2952,548,382
2957,763,494
2962,547,388
2967,763,477
2972,548,397
2977,752,473
2982,547,399
2987,547,399
2992,709,453
2997,547,508
3002,676,433
3007,547,579
3012,649,418
3017,547,543
3022,627,410
3027,731,520
3032,774,515
3037,603,402
3042,784,518
3047,590,400
3052,764,528
3057,580,398
3062,760,528
3067,571,393
3072,568,392
3077,760,514
3082,562,390
3087,761,513
3092,558,388
3097,760,512
3102,555,387
3107,758,525
3112,552,394
3117,552,396
3122,759,527
3127,552,391
3132,759,518
3137,550,382
3142,759,505
3147,549,379
3152,759,505
3158,548,379
3163,759,505
3168,548,379
3173,760,506
3178,547,379
3183,759,507
3188,546,384
3193,759,521
3198,546,386
3203,546,385
3208,760,510
3213,547,384
3218,760,494
3223,546,383
3228,760,472
3233,545,382
3238,749,453
3243,739,447
3248,545,392
3253,706,442
3258,545,504
3263,673,434
3268,544,579
3273,646,421
3278,544,548
3283,624,408
3288,617,407
3293,773,512
3298,601,402
3303,782,518
3308,588,399
3313,761,522
3318,577,401
3323,758,531
3328,758,530
3333,567,398
3338,758,525
3343,560,397
3348,758,515
3353,557,390
3358,758,530
3363,555,390
3368,532,521
3373,760,536
3378,565,398
3383,751,515
3388,548,395
3393,730,504
3398,567,410
3403,770,559
3408,601,416
3414,800,440
3419,625,270
3424,820,279
3429,633,138
3434,834,0
3439,654,0
3444,875,0
3449,685,0
3454,873,0
3459,885,0
3464,688,0
3469,882,139
3474,679,137
3479,875,174
3484,649,0
3489,842,0
3494,656,0
3499,668,0
3504,840,0
3509,668,0
3514,806,0
3519,673,149
3524,780,159
3529,676,102
3534,773,0
3539,703,0
3544,750,0
3549,777,0
3554,888,0
3559,671,0
3564,976,0
3569,682,66
3574,915,201
3579,689,172
3584,696,221
3589,894,320
3594,724,372
3599,925,522
3604,638,405
3609,849,613
3614,671,0
3619,826,0
3624,624,0
3629,617,0
3634,813,0
3639,607,0
3644,799,0
3649,635,0
3654,821,0
3659,631,0
3664,834,0
3670,653,0
3675,870,0
3680,675,0
3685,879,0
3690,678,0
3695,878,0
3700,679,0
3705,887,0
3710,671,0
3715,681,0
3720,887,0
3725,671,0
3730,882,0
3735,663,0
3740,867,0
3745,663,0
3750,864,0
3755,866,0
3760,670,0
3765,855,0
3770,677,0
3775,836,0
3780,689,0
3785,800,0
3790,676,0
3795,750,0
3800,733,0
3805,706,0
3810,725,0
3815,851,0
3820,724,0
3825,864,0
3830,695,1
3835,833,0
3840,828,0
3845,679,0
3850,836,0
3855,683,0
3860,845,0
3865,677,0
3870,841,0
3875,678,0
3880,841,0
3885,841,0
3890,669,0
3895,837,0
3900,662,0
3905,825,0
3910,651,0
3915,819,0
3920,648,0
3926,833,0
3931,661,0
3936,839,0
3941,660,0
3946,847,0
3951,666,0
3956,852,0
3961,650,0
3966,845,0
3971,849,0
3976,665,0
3981,855,0
3986,672,0
3991,867,0
3996,676,0
4001,839,0
4006,654,0
4011,649,0
4016,842,0
4021,656,0
4026,831,0
4031,683,0
4036,814,0
4041,668,0
4046,775,0
4051,638,0
4056,648,0
4061,724,0
4066,681,0
4071,707,0
4076,833,0
4081,702,0
4086,842,0
4091,698,0
4096,707,0
4101,860,0
4106,689,0
4111,849,0
4116,681,0
4121,840,0
4126,663,0
4131,820,0
4136,641,0
4141,644,0
4146,811,0
4151,649,0
4156,821,0
4161,648,0
4166,825,0
4171,636,0
4176,824,0
4182,638,0
4187,829,0
4192,661,0
4197,828,0
4202,651,0
4207,823,0
4212,654,0
4217,826,0
4222,652,0
4227,646,0
4232,824,0
4237,661,0
4242,832,0
4247,658,0
4252,829,0
4257,644,0
4262,821,0
4267,823,0
4272,642,0
4277,825,0
4282,648,0
4287,806,0
4292,656,0
4297,785,0
4302,655,0
4307,758,0
4312,748,0
4317,648,0
4322,718,0
4327,687,0
4332,716,0
4337,832,0
4342,703,0
4347,826,0
4352,818,0
4357,674,0
4362,814,0
4367,687,0
4372,828,0
4377,668,0
4382,819,0
4387,675,0
4392,823,0
4397,823,0
4402,661,0
4407,812,0
4412,660,0
4417,821,0
4422,663,0
4427,821,0
4432,635,0
4438,814,0
4443,651,0
4448,812,0
4453,651,0
4458,831,0
4463,674,0
4468,830,0
4473,641,0
4478,820,0
4483,819,0
4488,654,0
4493,821,0
4498,664,0
4503,827,0
4508,653,0
4513,820,0
4518,655,0
4523,670,0
4528,824,0
4533,662,0
4538,821,0
4543,638,0
4548,804,0
4553,654,0
4558,774,0
4563,628,0
4568,647,0
4573,742,0
4578,648,0
4583,722,1
4588,677,0
4593,688,0
4598,809,0
4603,689,0
4608,690,0
4613,802,0
4618,677,0
4623,803,0
4628,686,0
4633,796,0
4638,650,0
4643,771,0
4648,634,0
4653,650,0
4658,779,0
4663,629,0
4668,795,0
4673,649,0
4678,792,0
4683,644,0
4688,782,0
4694,615,0
4699,796,0
4704,655,0
4709,790,0
4714,628,0
4719,771,0
4724,615,0
4729,749,0
4734,592,0
4739,571,0
4744,726,0
4749,579,0
4754,758,0
4759,625,0
4764,775,0
4769,602,0
4774,751,0
4779,753,0
4784,548,0
4789,598,0
4794,532,0
4799,684,0
4804,552,0
4809,713,0
4814,588,0
4819,703,0
4824,669,0
4829,582,0
4834,659,0
4839,596,0
4844,657,0
4849,600,0
4854,647,0
4859,770,0
4864,765,0
4869,641,0
4874,763,0
4879,647,0
4884,749,0
4889,591,0
4894,680,0
4899,512,0
4904,690,0
4909,683,0
4914,589,0
4919,734,0
4924,576,0
4929,707,0
4934,565,0
4939,715,0
4944,556,0
4950,672,0
4955,546,0
4960,662,0
4965,571,0
4970,709,0
4975,612,0
4980,759,0
4985,623,0
4990,755,0
4995,721,0
5000,574,0
5005,593,0
5010,471,0
5015,580,0
5020,462,0
5025,587,0
5030,495,0
5035,550,0
5040,729,0
5045,602,0
5050,765,0
5055,599,0
5060,756,0
5065,567,0
5070,677,0
5075,543,0
5080,534,0
5085,625,0
5090,493,0
5095,530,0
5100,488,0
5105,528,0
5110,560,0
5115,570,0
5120,582,0
5125,691,0
5130,601,0
5135,689,0
5140,562,0
5145,604,0
5150,510,0
5155,640,0
5160,548,0
5165,553,0
5170,619,0
5175,483,0
5180,609,0
5185,564,0
5190,697,0
5195,554,0
5200,670,0
5206,461,0
5211,549,0
5216,487,0
5221,638,0
5226,530,0
5231,593,0
5236,470,0
5241,599,0
5246,468,0
5251,475,0
5256,613,0
5261,505,0
5266,660,0
5271,537,0
5276,658,0
5281,493,0
5286,582,0
5291,563,0
5296,437,0
5301,543,0
5306,451,0
5311,553,0
5316,423,0
5321,515,0
5326,485,0
5331,649,0
5336,650,0
5341,497,0
5346,549,0
5351,507,0
5356,600,0
5361,496,0
5366,521,0
5371,458,0
5376,474,0
5381,438,0
5386,519,0
5391,422,0
5396,463,0
5401,382,0
5406,529,0
5411,468,0
5416,563,0
5421,552,0
5426,487,0
5431,644,0
5436,527,0
5441,637,0
5446,494,0
5451,559,0
5456,407,0
5462,446,0
5467,348,0
5472,362,0
5477,290,0
5482,438,0
5487,379,0
5492,472,0
5497,452,0
5502,581,0
5507,580,0
5512,474,0
5517,581,0
5522,561,0
5527,705,0
5532,562,0
5537,586,0
5542,448,0
5547,427,0
5552,524,0
5557,437,0
5562,578,0
5567,483,0
5572,601,0
5577,442,0
5582,548,0
5587,448,0
5592,544,0
5597,663,0
5602,553,0
5607,609,0
5612,434,0
5617,480,0
5622,458,0
5627,599,0
5632,630,0
5637,671,0
5642,623,0
5647,747,0
5652,608,0
5657,667,0
5662,544,0
5667,680,0
5672,580,0
5677,571,0
5682,684,0
5687,549,0
5692,683,0
5697,603,0
5702,791,0
5707,644,0
5712,796,0
5718,620,0
5723,780,0
5728,599,0
5733,785,0
5738,633,0
5743,792,0
5748,646,0
5753,731,0
5758,540,0
5763,563,0
5768,752,0
5773,602,0
5778,745,0
5783,610,0
5788,759,132
5793,611,0
5798,775,0
5803,783,0
5808,634,0
5813,755,0
5818,596,0
5823,721,0
5828,584,0
5833,735,0
5838,606,0
5843,728,0
5848,730,0
5853,589,0
5858,736,0
5863,629,0
5868,736,0
5873,606,0
5878,702,0
5883,587,0
5888,572,0
5893,638,0
5898,727,0
5903,664,0
5908,732,0
5913,618,0
5918,726,0
5923,626,0
5928,714,0
5933,772,0
5938,685,0
5943,792,0
5948,650,0
5953,763,0
5958,639,0
5963,739,0
5968,603,0
5974,762,0
5979,632,0
5984,749,0
5989,631,0
5994,761,0
5999,629,0
6004,746,0
6009,628,0
6014,764,0
6019,752,0
6024,630,0
6029,748,0
6034,599,0
6039,741,0
6044,619,0
6049,756,0
6054,631,0
6059,626,0
6064,758,0
6069,619,0
6074,738,0
6079,584,0
6084,721,0
6089,587,0
6094,696,0
6099,564,0
6104,595,0
6109,697,0
6114,573,0
6119,702,0
6124,596,0
6129,663,0
6134,566,0
6139,648,0
6144,630,0
6149,553,0
6154,620,0
6159,649,0
6164,614,0
6169,705,0
6174,605,0
6179,676,0
6184,608,0
6189,583,0
6194,651,0
6199,499,0
6204,559,0
6209,453,0
6214,501,0
6219,424,0
6224,553,0
6230,476,0
6235,574,0
6240,485,0
6245,553,0
6250,456,0
6255,478,0
6260,352,0
6265,389,0
6270,342,0
6275,375,0
6280,420,0
6285,340,0
6290,423,0
6295,449,0
6300,521,0
6305,394,0
6310,487,0
6315,483,0
6320,345,0
6325,421,0
6330,400,0
6335,487,0
6340,343,0
6345,420,0
6350,334,0
6355,418,0
6360,396,0
6365,317,0
6370,474,0
6375,404,0
6380,465,0
6385,397,0
6390,496,0
6395,426,0
6400,399,0
6405,380,0
6410,346,0
6415,349,0
6420,393,0
6425,427,0
6430,518,0
6435,356,0
6440,420,0
6445,479,0
6450,416,0
6455,556,0
6460,497,0
6465,561,0
6470,461,0
6475,486,0
6480,434,0
6486,559,0
6491,423,0
6496,505,0
6501,350,0
6506,418,0
6511,354,0
6516,490,0
6521,478,0
6526,566,0
6531,490,0
6536,384,0
6541,513,0
6546,450,0
6551,494,0
6556,409,0
6561,518,0
6566,398,0
6571,394,0
6576,491,0
6581,433,0
6586,556,0
6591,398,0
6596,469,0
6601,311,0
6606,335,0
6611,379,0
6616,381,0
6621,485,0
6626,393,0
6631,494,0
6636,458,0
6641,614,0
6646,516,0
6651,579,0
6656,511,0
6661,403,0
6666,446,0
6671,392,0
6676,440,0
6681,546,0
6686,512,0
6691,586,0
6696,498,0
6701,447,0
6706,502,0
6711,419,0
6716,585,0
6721,453,0
6726,555,0
6731,483,0
6736,625,0
6742,503,0
6747,675,0
6752,490,0
6757,578,0
6762,501,0
6767,680,0
6772,506,0
6777,624,0
6782,480,0
6787,432,0
6792,488,0
6797,384,0
6802,502,0
6807,450,0
6812,623,0
6817,470,0
6822,577,0
6827,615,0
6832,469,0
6837,543,0
6842,461,0
6847,629,0
6852,527,0
6857,651,0
